iy	id	it	imin	Tiair	Tsurf	Troof	Troad	Twall	Twall_n	Twall_e	Twall_s	Twall_w				
2004	66	14	40	20	9.49	9.49	9.49	9.49	9.49	9.49	9.49	9.49				
2004	66	14	50	20	9.44	9.44	9.44	9.44	9.44	9.44	9.44	9.44				
2004	66	15	0	20	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4				
2004	66	15	10	20	9.19	9.19	9.19	9.19	9.19	9.19	9.19	9.19				
2004	66	15	20	20	8.75	8.75	8.75	8.75	8.75	8.75	8.75	8.75				
2004	66	15	30	20	7.58	7.58	7.58	7.58	7.58	7.58	7.58	7.58				
2004	66	15	40	20	6.869	6.869	6.869	6.869	6.869	6.869	6.869	6.869				
2004	66	15	50	20	5.854	5.854	5.854	5.854	5.854	5.854	5.854	5.854				
2004	66	16	0	20	5.168	5.168	5.168	5.168	5.168	5.168	5.168	5.168				
2004	66	16	10	20	4.894	4.894	4.894	4.894	4.894	4.894	4.894	4.894				
2004	66	16	20	20	4.647	4.647	4.647	4.647	4.647	4.647	4.647	4.647				
2004	66	16	30	20	3.989	3.989	3.989	3.989	3.989	3.989	3.989	3.989				
2004	66	16	40	20	3.012	3.012	3.012	3.012	3.012	3.012	3.012	3.012				
2004	66	16	50	20	2.147	2.147	2.147	2.147	2.147	2.147	2.147	2.147				
2004	66	17	0	20	1.419	1.419	1.419	1.419	1.419	1.419	1.419	1.419				
2004	66	17	10	20	0.807	0.807	0.807	0.807	0.807	0.807	0.807	0.807				
2004	66	17	20	20	0.236	0.236	0.236	0.236	0.236	0.236	0.236	0.236				
2004	66	17	30	20	-0.309	-0.309	-0.309	-0.309	-0.309	-0.309	-0.309	-0.309				
2004	66	17	40	20	-0.815	-0.815	-0.815	-0.815	-0.815	-0.815	-0.815	-0.815				
2004	66	17	50	20	-1.231	-1.231	-1.231	-1.231	-1.231	-1.231	-1.231	-1.231				
2004	66	18	0	20	-1.665	-1.665	-1.665	-1.665	-1.665	-1.665	-1.665	-1.665				
2004	66	18	10	20	-2.002	-2.002	-2.002	-2.002	-2.002	-2.002	-2.002	-2.002				
2004	66	18	20	20	-2.306	-2.306	-2.306	-2.306	-2.306	-2.306	-2.306	-2.306				
2004	66	18	30	20	-2.587	-2.587	-2.587	-2.587	-2.587	-2.587	-2.587	-2.587				
2004	66	18	40	20	-2.704	-2.704	-2.704	-2.704	-2.704	-2.704	-2.704	-2.704				
2004	66	18	50	20	-2.588	-2.588	-2.588	-2.588	-2.588	-2.588	-2.588	-2.588				
2004	66	19	0	20	-2.605	-2.605	-2.605	-2.605	-2.605	-2.605	-2.605	-2.605				
2004	66	19	10	20	-2.677	-2.677	-2.677	-2.677	-2.677	-2.677	-2.677	-2.677				
2004	66	19	20	20	-2.761	-2.761	-2.761	-2.761	-2.761	-2.761	-2.761	-2.761				
2004	66	19	30	20	-2.858	-2.858	-2.858	-2.858	-2.858	-2.858	-2.858	-2.858				
2004	66	19	40	20	-2.941	-2.941	-2.941	-2.941	-2.941	-2.941	-2.941	-2.941				
2004	66	19	50	20	-2.99	-2.99	-2.99	-2.99	-2.99	-2.99	-2.99	-2.99				
2004	66	20	0	20	-3.05	-3.05	-3.05	-3.05	-3.05	-3.05	-3.05	-3.05				
2004	66	20	10	20	-3.113	-3.113	-3.113	-3.113	-3.113	-3.113	-3.113	-3.113				
2004	66	20	20	20	-3.189	-3.189	-3.189	-3.189	-3.189	-3.189	-3.189	-3.189				
2004	66	20	30	20	-3.271	-3.271	-3.271	-3.271	-3.271	-3.271	-3.271	-3.271				
2004	66	20	40	20	-3.374	-3.374	-3.374	-3.374	-3.374	-3.374	-3.374	-3.374				
2004	66	20	50	20	-3.481	-3.481	-3.481	-3.481	-3.481	-3.481	-3.481	-3.481				
2004	66	21	0	20	-3.539	-3.539	-3.539	-3.539	-3.539	-3.539	-3.539	-3.539				
2004	66	21	10	20	-3.589	-3.589	-3.589	-3.589	-3.589	-3.589	-3.589	-3.589				
2004	66	21	20	20	-3.348	-3.348	-3.348	-3.348	-3.348	-3.348	-3.348	-3.348				
2004	66	21	30	20	-3.591	-3.591	-3.591	-3.591	-3.591	-3.591	-3.591	-3.591				
2004	66	21	40	20	-3.69	-3.69	-3.69	-3.69	-3.69	-3.69	-3.69	-3.69				
2004	66	21	50	20	-3.748	-3.748	-3.748	-3.748	-3.748	-3.748	-3.748	-3.748				
2004	66	22	0	20	-3.792	-3.792	-3.792	-3.792	-3.792	-3.792	-3.792	-3.792				
2004	66	22	10	20	-3.853	-3.853	-3.853	-3.853	-3.853	-3.853	-3.853	-3.853				
2004	66	22	20	20	-3.918	-3.918	-3.918	-3.918	-3.918	-3.918	-3.918	-3.918				
2004	66	22	30	20	-4.017	-4.017	-4.017	-4.017	-4.017	-4.017	-4.017	-4.017				
2004	66	22	40	20	-4.124	-4.124	-4.124	-4.124	-4.124	-4.124	-4.124	-4.124				
2004	66	22	50	20	-4.223	-4.223	-4.223	-4.223	-4.223	-4.223	-4.223	-4.223				
2004	66	23	0	20	-4.309	-4.309	-4.309	-4.309	-4.309	-4.309	-4.309	-4.309				
2004	66	23	10	20	-4.393	-4.393	-4.393	-4.393	-4.393	-4.393	-4.393	-4.393				
2004	66	23	20	20	-4.472	-4.472	-4.472	-4.472	-4.472	-4.472	-4.472	-4.472				
2004	66	23	30	20	-4.508	-4.508	-4.508	-4.508	-4.508	-4.508	-4.508	-4.508				
2004	66	23	40	20	-4.541	-4.541	-4.541	-4.541	-4.541	-4.541	-4.541	-4.541				
2004	66	23	50	20	-4.565	-4.565	-4.565	-4.565	-4.565	-4.565	-4.565	-4.565				
2004	67	0	0	20	-4.576	-4.576	-4.576	-4.576	-4.576	-4.576	-4.576	-4.576				
2004	67	0	10	20	-4.593	-4.593	-4.593	-4.593	-4.593	-4.593	-4.593	-4.593				
2004	67	0	20	20	-4.633	-4.633	-4.633	-4.633	-4.633	-4.633	-4.633	-4.633				
2004	67	0	30	20	-4.664	-4.664	-4.664	-4.664	-4.664	-4.664	-4.664	-4.664				
2004	67	0	40	20	-4.698	-4.698	-4.698	-4.698	-4.698	-4.698	-4.698	-4.698				
2004	67	0	50	20	-4.719	-4.719	-4.719	-4.719	-4.719	-4.719	-4.719	-4.719				
2004	67	1	0	20	-4.731	-4.731	-4.731	-4.731	-4.731	-4.731	-4.731	-4.731				
2004	67	1	10	20	-4.729	-4.729	-4.729	-4.729	-4.729	-4.729	-4.729	-4.729				
2004	67	1	20	20	-4.74	-4.74	-4.74	-4.74	-4.74	-4.74	-4.74	-4.74				
2004	67	1	30	20	-4.75	-4.75	-4.75	-4.75	-4.75	-4.75	-4.75	-4.75				
2004	67	1	40	20	-4.768	-4.768	-4.768	-4.768	-4.768	-4.768	-4.768	-4.768				
2004	67	1	50	20	-4.786	-4.786	-4.786	-4.786	-4.786	-4.786	-4.786	-4.786				
2004	67	2	0	20	-4.793	-4.793	-4.793	-4.793	-4.793	-4.793	-4.793	-4.793				
2004	67	2	10	20	-4.754	-4.754	-4.754	-4.754	-4.754	-4.754	-4.754	-4.754				
2004	67	2	20	20	-4.727	-4.727	-4.727	-4.727	-4.727	-4.727	-4.727	-4.727				
2004	67	2	30	20	-4.701	-4.701	-4.701	-4.701	-4.701	-4.701	-4.701	-4.701				
2004	67	2	40	20	-4.625	-4.625	-4.625	-4.625	-4.625	-4.625	-4.625	-4.625				
2004	67	2	50	20	-4.536	-4.536	-4.536	-4.536	-4.536	-4.536	-4.536	-4.536				
2004	67	3	0	20	-4.45	-4.45	-4.45	-4.45	-4.45	-4.45	-4.45	-4.45				
2004	67	3	10	20	-4.396	-4.396	-4.396	-4.396	-4.396	-4.396	-4.396	-4.396				
2004	67	3	20	20	-4.397	-4.397	-4.397	-4.397	-4.397	-4.397	-4.397	-4.397				
2004	67	3	30	20	-4.394	-4.394	-4.394	-4.394	-4.394	-4.394	-4.394	-4.394				
2004	67	3	40	20	-4.43	-4.43	-4.43	-4.43	-4.43	-4.43	-4.43	-4.43				
2004	67	3	50	20	-4.506	-4.506	-4.506	-4.506	-4.506	-4.506	-4.506	-4.506				
2004	67	4	0	20	-4.623	-4.623	-4.623	-4.623	-4.623	-4.623	-4.623	-4.623				
2004	67	4	10	20	-4.715	-4.715	-4.715	-4.715	-4.715	-4.715	-4.715	-4.715				
2004	67	4	20	20	-4.818	-4.818	-4.818	-4.818	-4.818	-4.818	-4.818	-4.818				
2004	67	4	30	20	-4.897	-4.897	-4.897	-4.897	-4.897	-4.897	-4.897	-4.897				
2004	67	4	40	20	-4.955	-4.955	-4.955	-4.955	-4.955	-4.955	-4.955	-4.955				
2004	67	4	50	20	-4.998	-4.998	-4.998	-4.998	-4.998	-4.998	-4.998	-4.998				
2004	67	5	0	20	-5.008	-5.008	-5.008	-5.008	-5.008	-5.008	-5.008	-5.008				
2004	67	5	10	20	-5.022	-5.022	-5.022	-5.022	-5.022	-5.022	-5.022	-5.022				
2004	67	5	20	20	-5.06	-5.06	-5.06	-5.06	-5.06	-5.06	-5.06	-5.06				
2004	67	5	30	20	-5.086	-5.086	-5.086	-5.086	-5.086	-5.086	-5.086	-5.086				
2004	67	5	40	20	-5.145	-5.145	-5.145	-5.145	-5.145	-5.145	-5.145	-5.145				
2004	67	5	50	20	-5.24	-5.24	-5.24	-5.24	-5.24	-5.24	-5.24	-5.24				
2004	67	6	0	20	-5.338	-5.338	-5.338	-5.338	-5.338	-5.338	-5.338	-5.338				
2004	67	6	10	20	-5.411	-5.411	-5.411	-5.411	-5.411	-5.411	-5.411	-5.411				
2004	67	6	20	20	-5.479	-5.479	-5.479	-5.479	-5.479	-5.479	-5.479	-5.479				
2004	67	6	30	20	-5.539	-5.539	-5.539	-5.539	-5.539	-5.539	-5.539	-5.539				
2004	67	6	40	20	-5.616	-5.616	-5.616	-5.616	-5.616	-5.616	-5.616	-5.616				
2004	67	6	50	20	-5.671	-5.671	-5.671	-5.671	-5.671	-5.671	-5.671	-5.671				
2004	67	7	0	20	-5.687	-5.687	-5.687	-5.687	-5.687	-5.687	-5.687	-5.687				
2004	67	7	10	20	-5.638	-5.638	-5.638	-5.638	-5.638	-5.638	-5.638	-5.638				
2004	67	7	20	20	-5.506	-5.506	-5.506	-5.506	-5.506	-5.506	-5.506	-5.506				
2004	67	7	30	20	-5.324	-5.324	-5.324	-5.324	-5.324	-5.324	-5.324	-5.324				
2004	67	7	40	20	-5.11	-5.11	-5.11	-5.11	-5.11	-5.11	-5.11	-5.11				
2004	67	7	50	20	-4.819	-4.819	-4.819	-4.819	-4.819	-4.819	-4.819	-4.819				
2004	67	8	0	20	-4.506	-4.506	-4.506	-4.506	-4.506	-4.506	-4.506	-4.506				
2004	67	8	10	20	-4.15	-4.15	-4.15	-4.15	-4.15	-4.15	-4.15	-4.15				
2004	67	8	20	20	-3.769	-3.769	-3.769	-3.769	-3.769	-3.769	-3.769	-3.769				
2004	67	8	30	20	-3.326	-3.326	-3.326	-3.326	-3.326	-3.326	-3.326	-3.326				
2004	67	8	40	20	-2.89	-2.89	-2.89	-2.89	-2.89	-2.89	-2.89	-2.89				
2004	67	8	50	20	-2.403	-2.403	-2.403	-2.403	-2.403	-2.403	-2.403	-2.403				
2004	67	9	0	20	-2.04	-2.04	-2.04	-2.04	-2.04	-2.04	-2.04	-2.04				
2004	67	9	10	20	-1.769	-1.769	-1.769	-1.769	-1.769	-1.769	-1.769	-1.769				
2004	67	9	20	20	-1.47	-1.47	-1.47	-1.47	-1.47	-1.47	-1.47	-1.47				
2004	67	9	30	20	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83				
2004	67	9	40	20	0.159	0.159	0.159	0.159	0.159	0.159	0.159	0.159				
2004	67	9	50	20	1.346	1.346	1.346	1.346	1.346	1.346	1.346	1.346				
2004	67	10	0	20	2.148	2.148	2.148	2.148	2.148	2.148	2.148	2.148				
2004	67	10	10	20	2.356	2.356	2.356	2.356	2.356	2.356	2.356	2.356				
2004	67	10	20	20	2.25	2.25	2.25	2.25	2.25	2.25	2.25	2.25				
2004	67	10	30	20	2.366	2.366	2.366	2.366	2.366	2.366	2.366	2.366				
2004	67	10	40	20	2.379	2.379	2.379	2.379	2.379	2.379	2.379	2.379				
2004	67	10	50	20	2.578	2.578	2.578	2.578	2.578	2.578	2.578	2.578				
2004	67	11	0	20	2.868	2.868	2.868	2.868	2.868	2.868	2.868	2.868				
2004	67	11	10	20	3.29	3.29	3.29	3.29	3.29	3.29	3.29	3.29				
2004	67	11	20	20	4.234	4.234	4.234	4.234	4.234	4.234	4.234	4.234				
2004	67	11	30	20	5.136	5.136	5.136	5.136	5.136	5.136	5.136	5.136				
2004	67	11	40	20	6.116	6.116	6.116	6.116	6.116	6.116	6.116	6.116				
2004	67	11	50	20	6.948	6.948	6.948	6.948	6.948	6.948	6.948	6.948				
2004	67	12	0	20	6.999	6.999	6.999	6.999	6.999	6.999	6.999	6.999				
2004	67	12	10	20	8.13	8.13	8.13	8.13	8.13	8.13	8.13	8.13				
2004	67	12	20	20	9.16	9.16	9.16	9.16	9.16	9.16	9.16	9.16				
2004	67	12	30	20	9.96	9.96	9.96	9.96	9.96	9.96	9.96	9.96				
2004	67	12	40	20	10.83	10.83	10.83	10.83	10.83	10.83	10.83	10.83				
2004	67	12	50	20	11.37	11.37	11.37	11.37	11.37	11.37	11.37	11.37				
2004	67	13	0	20	10.75	10.75	10.75	10.75	10.75	10.75	10.75	10.75				
2004	67	13	10	20	10.08	10.08	10.08	10.08	10.08	10.08	10.08	10.08				
2004	67	13	20	20	10.05	10.05	10.05	10.05	10.05	10.05	10.05	10.05				
2004	67	13	30	20	10.4	10.4	10.4	10.4	10.4	10.4	10.4	10.4				
2004	67	13	40	20	10.95	10.95	10.95	10.95	10.95	10.95	10.95	10.95				
2004	67	13	50	20	10.98	10.98	10.98	10.98	10.98	10.98	10.98	10.98				
2004	67	14	0	20	9.9	9.9	9.9	9.9	9.9	9.9	9.9	9.9				
2004	67	14	10	20	10.42	10.42	10.42	10.42	10.42	10.42	10.42	10.42				
2004	67	14	20	20	10.92	10.92	10.92	10.92	10.92	10.92	10.92	10.92				
2004	67	14	30	20	10.9	10.9	10.9	10.9	10.9	10.9	10.9	10.9				
2004	67	14	40	20	10.53	10.53	10.53	10.53	10.53	10.53	10.53	10.53				
2004	67	14	50	20	10.01	10.01	10.01	10.01	10.01	10.01	10.01	10.01				
2004	67	15	0	20	9.55	9.55	9.55	9.55	9.55	9.55	9.55	9.55				
2004	67	15	10	20	9.25	9.25	9.25	9.25	9.25	9.25	9.25	9.25				
2004	67	15	20	20	9.05	9.05	9.05	9.05	9.05	9.05	9.05	9.05				
2004	67	15	30	20	8.28	8.28	8.28	8.28	8.28	8.28	8.28	8.28				
2004	67	15	40	20	7.64	7.64	7.64	7.64	7.64	7.64	7.64	7.64				
2004	67	15	50	20	6.694	6.694	6.694	6.694	6.694	6.694	6.694	6.694				
2004	67	16	0	20	6.482	6.482	6.482	6.482	6.482	6.482	6.482	6.482				
2004	67	16	10	20	5.314	5.314	5.314	5.314	5.314	5.314	5.314	5.314				
2004	67	16	20	20	4.64	4.64	4.64	4.64	4.64	4.64	4.64	4.64				
2004	67	16	30	20	4.43	4.43	4.43	4.43	4.43	4.43	4.43	4.43				
2004	67	16	40	20	3.79	3.79	3.79	3.79	3.79	3.79	3.79	3.79				
2004	67	16	50	20	3.36	3.36	3.36	3.36	3.36	3.36	3.36	3.36				
2004	67	17	0	20	2.812	2.812	2.812	2.812	2.812	2.812	2.812	2.812				
2004	67	17	10	20	2.376	2.376	2.376	2.376	2.376	2.376	2.376	2.376				
2004	67	17	20	20	1.798	1.798	1.798	1.798	1.798	1.798	1.798	1.798				
2004	67	17	30	20	1.336	1.336	1.336	1.336	1.336	1.336	1.336	1.336				
2004	67	17	40	20	0.781	0.781	0.781	0.781	0.781	0.781	0.781	0.781				
2004	67	17	50	20	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25				
2004	67	18	0	20	-0.235	-0.235	-0.235	-0.235	-0.235	-0.235	-0.235	-0.235				
2004	67	18	10	20	-0.672	-0.672	-0.672	-0.672	-0.672	-0.672	-0.672	-0.672				
2004	67	18	20	20	-1.039	-1.039	-1.039	-1.039	-1.039	-1.039	-1.039	-1.039				
2004	67	18	30	20	-1.377	-1.377	-1.377	-1.377	-1.377	-1.377	-1.377	-1.377				
2004	67	18	40	20	-1.631	-1.631	-1.631	-1.631	-1.631	-1.631	-1.631	-1.631				
2004	67	18	50	20	-1.892	-1.892	-1.892	-1.892	-1.892	-1.892	-1.892	-1.892				
2004	67	19	0	20	-2.209	-2.209	-2.209	-2.209	-2.209	-2.209	-2.209	-2.209				
2004	67	19	10	20	-2.431	-2.431	-2.431	-2.431	-2.431	-2.431	-2.431	-2.431				
2004	67	19	20	20	-2.652	-2.652	-2.652	-2.652	-2.652	-2.652	-2.652	-2.652				
2004	67	19	30	20	-2.754	-2.754	-2.754	-2.754	-2.754	-2.754	-2.754	-2.754				
2004	67	19	40	20	-2.517	-2.517	-2.517	-2.517	-2.517	-2.517	-2.517	-2.517				
2004	67	19	50	20	-2.441	-2.441	-2.441	-2.441	-2.441	-2.441	-2.441	-2.441				
2004	67	20	0	20	-2.564	-2.564	-2.564	-2.564	-2.564	-2.564	-2.564	-2.564				
2004	67	20	10	20	-2.616	-2.616	-2.616	-2.616	-2.616	-2.616	-2.616	-2.616				
2004	67	20	20	20	-2.659	-2.659	-2.659	-2.659	-2.659	-2.659	-2.659	-2.659				
2004	67	20	30	20	-2.779	-2.779	-2.779	-2.779	-2.779	-2.779	-2.779	-2.779				
2004	67	20	40	20	-2.904	-2.904	-2.904	-2.904	-2.904	-2.904	-2.904	-2.904				
2004	67	20	50	20	-3.049	-3.049	-3.049	-3.049	-3.049	-3.049	-3.049	-3.049				
2004	67	21	0	20	-2.932	-2.932	-2.932	-2.932	-2.932	-2.932	-2.932	-2.932				
2004	67	21	10	20	-3.134	-3.134	-3.134	-3.134	-3.134	-3.134	-3.134	-3.134				
2004	67	21	20	20	-3.31	-3.31	-3.31	-3.31	-3.31	-3.31	-3.31	-3.31				
2004	67	21	30	20	-3.427	-3.427	-3.427	-3.427	-3.427	-3.427	-3.427	-3.427				
2004	67	21	40	20	-3.526	-3.526	-3.526	-3.526	-3.526	-3.526	-3.526	-3.526				
2004	67	21	50	20	-3.613	-3.613	-3.613	-3.613	-3.613	-3.613	-3.613	-3.613				
2004	67	22	0	20	-3.687	-3.687	-3.687	-3.687	-3.687	-3.687	-3.687	-3.687				
2004	67	22	10	20	-3.737	-3.737	-3.737	-3.737	-3.737	-3.737	-3.737	-3.737				
2004	67	22	20	20	-3.78	-3.78	-3.78	-3.78	-3.78	-3.78	-3.78	-3.78				
2004	67	22	30	20	-3.818	-3.818	-3.818	-3.818	-3.818	-3.818	-3.818	-3.818				
2004	67	22	40	20	-3.924	-3.924	-3.924	-3.924	-3.924	-3.924	-3.924	-3.924				
2004	67	22	50	20	-3.994	-3.994	-3.994	-3.994	-3.994	-3.994	-3.994	-3.994				
2004	67	23	0	20	-4.072	-4.072	-4.072	-4.072	-4.072	-4.072	-4.072	-4.072				
2004	67	23	10	20	-4.147	-4.147	-4.147	-4.147	-4.147	-4.147	-4.147	-4.147				
2004	67	23	20	20	-4.227	-4.227	-4.227	-4.227	-4.227	-4.227	-4.227	-4.227				
2004	67	23	30	20	-4.285	-4.285	-4.285	-4.285	-4.285	-4.285	-4.285	-4.285				
2004	67	23	40	20	-4.333	-4.333	-4.333	-4.333	-4.333	-4.333	-4.333	-4.333				
2004	67	23	50	20	-4.375	-4.375	-4.375	-4.375	-4.375	-4.375	-4.375	-4.375				
2004	68	0	0	20	-4.43	-4.43	-4.43	-4.43	-4.43	-4.43	-4.43	-4.43				
2004	68	0	10	20	-4.46	-4.46	-4.46	-4.46	-4.46	-4.46	-4.46	-4.46				
2004	68	0	20	20	-4.445	-4.445	-4.445	-4.445	-4.445	-4.445	-4.445	-4.445				
2004	68	0	30	20	-4.337	-4.337	-4.337	-4.337	-4.337	-4.337	-4.337	-4.337				
2004	68	0	40	20	-4.189	-4.189	-4.189	-4.189	-4.189	-4.189	-4.189	-4.189				
2004	68	0	50	20	-4.1	-4.1	-4.1	-4.1	-4.1	-4.1	-4.1	-4.1				
2004	68	1	0	20	-3.985	-3.985	-3.985	-3.985	-3.985	-3.985	-3.985	-3.985				
2004	68	1	10	20	-3.848	-3.848	-3.848	-3.848	-3.848	-3.848	-3.848	-3.848				
2004	68	1	20	20	-3.751	-3.751	-3.751	-3.751	-3.751	-3.751	-3.751	-3.751				
2004	68	1	30	20	-3.74	-3.74	-3.74	-3.74	-3.74	-3.74	-3.74	-3.74				
2004	68	1	40	20	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771				
2004	68	1	50	20	-3.818	-3.818	-3.818	-3.818	-3.818	-3.818	-3.818	-3.818				
2004	68	2	0	20	-3.829	-3.829	-3.829	-3.829	-3.829	-3.829	-3.829	-3.829				
2004	68	2	10	20	-3.857	-3.857	-3.857	-3.857	-3.857	-3.857	-3.857	-3.857				
2004	68	2	20	20	-3.902	-3.902	-3.902	-3.902	-3.902	-3.902	-3.902	-3.902				
2004	68	2	30	20	-3.909	-3.909	-3.909	-3.909	-3.909	-3.909	-3.909	-3.909				
2004	68	2	40	20	-3.932	-3.932	-3.932	-3.932	-3.932	-3.932	-3.932	-3.932				
2004	68	2	50	20	-4.06	-4.06	-4.06	-4.06	-4.06	-4.06	-4.06	-4.06				
2004	68	3	0	20	-4.151	-4.151	-4.151	-4.151	-4.151	-4.151	-4.151	-4.151				
2004	68	3	10	20	-4.271	-4.271	-4.271	-4.271	-4.271	-4.271	-4.271	-4.271				
2004	68	3	20	20	-4.295	-4.295	-4.295	-4.295	-4.295	-4.295	-4.295	-4.295				
2004	68	3	30	20	-4.297	-4.297	-4.297	-4.297	-4.297	-4.297	-4.297	-4.297				
2004	68	3	40	20	-4.37	-4.37	-4.37	-4.37	-4.37	-4.37	-4.37	-4.37				
2004	68	3	50	20	-4.44	-4.44	-4.44	-4.44	-4.44	-4.44	-4.44	-4.44				
2004	68	4	0	20	-4.542	-4.542	-4.542	-4.542	-4.542	-4.542	-4.542	-4.542				
2004	68	4	10	20	-4.587	-4.587	-4.587	-4.587	-4.587	-4.587	-4.587	-4.587				
2004	68	4	20	20	-4.629	-4.629	-4.629	-4.629	-4.629	-4.629	-4.629	-4.629				
2004	68	4	30	20	-4.669	-4.669	-4.669	-4.669	-4.669	-4.669	-4.669	-4.669				
2004	68	4	40	20	-4.732	-4.732	-4.732	-4.732	-4.732	-4.732	-4.732	-4.732				
2004	68	4	50	20	-4.784	-4.784	-4.784	-4.784	-4.784	-4.784	-4.784	-4.784				
2004	68	5	0	20	-4.764	-4.764	-4.764	-4.764	-4.764	-4.764	-4.764	-4.764				
2004	68	5	10	20	-4.752	-4.752	-4.752	-4.752	-4.752	-4.752	-4.752	-4.752				
2004	68	5	20	20	-4.746	-4.746	-4.746	-4.746	-4.746	-4.746	-4.746	-4.746				
2004	68	5	30	20	-4.729	-4.729	-4.729	-4.729	-4.729	-4.729	-4.729	-4.729				
2004	68	5	40	20	-4.746	-4.746	-4.746	-4.746	-4.746	-4.746	-4.746	-4.746				
2004	68	5	50	20	-4.834	-4.834	-4.834	-4.834	-4.834	-4.834	-4.834	-4.834				
2004	68	6	0	20	-4.91	-4.91	-4.91	-4.91	-4.91	-4.91	-4.91	-4.91				
2004	68	6	10	20	-4.971	-4.971	-4.971	-4.971	-4.971	-4.971	-4.971	-4.971				
2004	68	6	20	20	-4.925	-4.925	-4.925	-4.925	-4.925	-4.925	-4.925	-4.925				
2004	68	6	30	20	-4.844	-4.844	-4.844	-4.844	-4.844	-4.844	-4.844	-4.844				
2004	68	6	40	20	-4.797	-4.797	-4.797	-4.797	-4.797	-4.797	-4.797	-4.797				
2004	68	6	50	20	-4.764	-4.764	-4.764	-4.764	-4.764	-4.764	-4.764	-4.764				
2004	68	7	0	20	-4.754	-4.754	-4.754	-4.754	-4.754	-4.754	-4.754	-4.754				
2004	68	7	10	20	-4.749	-4.749	-4.749	-4.749	-4.749	-4.749	-4.749	-4.749				
2004	68	7	20	20	-4.716	-4.716	-4.716	-4.716	-4.716	-4.716	-4.716	-4.716				
2004	68	7	30	20	-4.646	-4.646	-4.646	-4.646	-4.646	-4.646	-4.646	-4.646				
2004	68	7	40	20	-4.574	-4.574	-4.574	-4.574	-4.574	-4.574	-4.574	-4.574				
2004	68	7	50	20	-4.456	-4.456	-4.456	-4.456	-4.456	-4.456	-4.456	-4.456				
2004	68	8	0	20	-4.298	-4.298	-4.298	-4.298	-4.298	-4.298	-4.298	-4.298				
2004	68	8	10	20	-4.137	-4.137	-4.137	-4.137	-4.137	-4.137	-4.137	-4.137				
2004	68	8	20	20	-3.946	-3.946	-3.946	-3.946	-3.946	-3.946	-3.946	-3.946				
2004	68	8	30	20	-3.747	-3.747	-3.747	-3.747	-3.747	-3.747	-3.747	-3.747				
2004	68	8	40	20	-3.326	-3.326	-3.326	-3.326	-3.326	-3.326	-3.326	-3.326				
2004	68	8	50	20	-1.766	-1.766	-1.766	-1.766	-1.766	-1.766	-1.766	-1.766				
2004	68	9	0	20	-0.508	-0.508	-0.508	-0.508	-0.508	-0.508	-0.508	-0.508				
2004	68	9	10	20	0.322	0.322	0.322	0.322	0.322	0.322	0.322	0.322				
2004	68	9	20	20	1.345	1.345	1.345	1.345	1.345	1.345	1.345	1.345				
2004	68	9	30	20	2.329	2.329	2.329	2.329	2.329	2.329	2.329	2.329				
2004	68	9	40	20	3.213	3.213	3.213	3.213	3.213	3.213	3.213	3.213				
2004	68	9	50	20	4.043	4.043	4.043	4.043	4.043	4.043	4.043	4.043				
2004	68	10	0	20	4.757	4.757	4.757	4.757	4.757	4.757	4.757	4.757				
2004	68	10	10	20	5.481	5.481	5.481	5.481	5.481	5.481	5.481	5.481				
2004	68	10	20	20	6.097	6.097	6.097	6.097	6.097	6.097	6.097	6.097				
2004	68	10	30	20	6.535	6.535	6.535	6.535	6.535	6.535	6.535	6.535				
2004	68	10	40	20	6.99	6.99	6.99	6.99	6.99	6.99	6.99	6.99				
2004	68	10	50	20	7.57	7.57	7.57	7.57	7.57	7.57	7.57	7.57				
2004	68	11	0	20	8.26	8.26	8.26	8.26	8.26	8.26	8.26	8.26				
2004	68	11	10	20	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7				
2004	68	11	20	20	9.02	9.02	9.02	9.02	9.02	9.02	9.02	9.02				
2004	68	11	30	20	9.31	9.31	9.31	9.31	9.31	9.31	9.31	9.31				
2004	68	11	40	20	9.59	9.59	9.59	9.59	9.59	9.59	9.59	9.59				
2004	68	11	50	20	10.02	10.02	10.02	10.02	10.02	10.02	10.02	10.02				
2004	68	12	0	20	10.39	10.39	10.39	10.39	10.39	10.39	10.39	10.39				
2004	68	12	10	20	10.68	10.68	10.68	10.68	10.68	10.68	10.68	10.68				
2004	68	12	20	20	10.96	10.96	10.96	10.96	10.96	10.96	10.96	10.96				
2004	68	12	30	20	11.16	11.16	11.16	11.16	11.16	11.16	11.16	11.16				
2004	68	12	40	20	11.31	11.31	11.31	11.31	11.31	11.31	11.31	11.31				
2004	68	12	50	20	11.55	11.55	11.55	11.55	11.55	11.55	11.55	11.55				
2004	68	13	0	20	11.7	11.7	11.7	11.7	11.7	11.7	11.7	11.7				
2004	68	13	10	20	11.85	11.85	11.85	11.85	11.85	11.85	11.85	11.85				
2004	68	13	20	20	11.88	11.88	11.88	11.88	11.88	11.88	11.88	11.88				
2004	68	13	30	20	11.83	11.83	11.83	11.83	11.83	11.83	11.83	11.83				
