Year  DOY Hour  Min  Dectime     Kdown       Kup     Ldown       Lup     Tsurf        QN        QF        QS        QH        QE       Rain        Irr       Evap         RO      TotCh     SurfCh      State  NWtrState   Drainage       SMD    Zenith   Azimuth   AlbBulk      Fcld       LAI     ustar        Lob        Fc        T2        Q2       U10
2012  364   10   55 364.4549   33.3800    4.3528  327.5375  370.9185   11.8145  -14.3538  110.4960  -33.5940  104.5274   25.2088   0.000000   0.000000   0.003051   0.000000  -0.003051  -0.003067  2799.8383   0.014612   0.000019   29.7336   76.6661  162.8298    0.1304    0.4708    0.0680    1.2916 -1744.9245   45.6074    9.9378    8.6025    5.5664
2012  364   11    0 364.4583   35.6300    4.6462  327.5952  371.0788   11.8464  -12.4998  110.9685  -32.6942  105.9031   25.2598   0.000000   0.000000   0.003057   0.000000  -0.003057  -0.003073  2799.8352   0.014144   0.000019   29.7336   76.4450  163.9851    0.1304    0.4714    0.0680    1.2905 -1721.1341   45.7993    9.9439    8.6206    5.5609
2012  364   11    5 364.4618   37.8800    4.9396  327.7283  371.2928   11.8882  -10.6241  110.6985  -31.7725  106.6132   25.2338   0.000000   0.000000   0.003054   0.000000  -0.003054  -0.003068  2799.8322   0.013685   0.000016   29.7336   76.2388  165.1444    0.1304    0.4721    0.0680    1.2879 -1701.4030   45.6897    9.9699    8.6463    5.5489
2012  364   11   10 364.4653   40.1300    5.2330  327.7975  371.4539   11.9201   -8.7593  110.4285  -30.8455  107.3039   25.2109   0.000000   0.000000   0.003051   0.000000  -0.003051  -0.003065  2799.8291   0.013232   0.000016   29.7335   76.0478  166.3075    0.1304    0.4728    0.0680    1.2867 -1687.6043   45.5801    9.9879    8.6655    5.5431
2012  364   11   15 364.4688   42.3800    5.5264  327.9192  371.6672   11.9619   -6.8943  110.1585  -29.9075  107.9712   25.2005   0.000000   0.000000   0.003050   0.000000  -0.003050  -0.003063  2799.8261   0.012799   0.000016   29.7335   75.8720  167.4740    0.1304    0.4735    0.0680    1.2854 -1674.2991   45.4706   10.0163    8.6896    5.5372
2012  364   11   20 364.4722   44.6300    5.8198  327.9885  371.8282   11.9937   -5.0295  109.8885  -28.9589  108.6489   25.1692   0.000000   0.000000   0.003046   0.000000  -0.003046  -0.003059  2799.8230   0.012405   0.000015   29.7335   75.7116  168.6439    0.1304    0.4741    0.0680    1.2828 -1655.5996   45.3610   10.0328    8.7097    5.5253
2012  364   11   25 364.4757   46.8800    6.1132  328.0463  371.9885   12.0256   -3.1754  109.6186  -28.0050  109.2974   25.1508   0.000000   0.000000   0.003044   0.000000  -0.003044  -0.003057  2799.8199   0.012019   0.000015   29.7335   75.5668  169.8166    0.1304    0.4747    0.0680    1.2816 -1642.8734   45.2514   10.0516    8.7281    5.5194
2012  364   11   30 364.4792   49.1300    6.4066  328.1796  372.2026   12.0673   -1.2995  109.3486  -27.0296  109.9426   25.1360   0.000000   0.000000   0.003042   0.000000  -0.003042  -0.003055  2799.8169   0.011640   0.000015   29.7335   75.4375  170.9921    0.1304    0.4755    0.0680    1.2803 -1630.1951   45.1418   10.0801    8.7532    5.5135
2012  364   11   35 364.4826   49.4000    6.4418  328.3755  372.1365   12.0513   -0.8027  109.0786  -26.7273  110.0880   24.9151   0.000000   0.000000   0.003015   0.000000  -0.003015  -0.003028  2799.8139   0.011274   0.000015   29.7335   75.3240  172.1700    0.1304    0.4785    0.0680    1.2817 -1635.9311   45.0321   10.0627    8.7462    5.5196
2012  364   11   40 364.4861   47.6800    6.2175  328.6459  371.7904   11.9773   -1.6819  108.8086  -27.1098  109.7404   24.4961   0.000000   0.000000   0.002965   0.000000  -0.002965  -0.002977  2799.8109   0.010927   0.000014   29.7334   75.2262  173.3499    0.1304    0.4838    0.0680    1.2870 -1665.6988   44.9221   10.0009    8.7053    5.5438
2012  364   11   45 364.4896   45.9600    5.9932  328.9811  371.4974   11.9132   -2.5495  108.5386  -27.5020  109.3916   24.0995   0.000000   0.000000   0.002917   0.000000  -0.002917  -0.002929  2799.8079   0.010595   0.000014   29.7334   75.1443  174.5317    0.1304    0.4893    0.0680    1.2937 -1701.2039   44.8122    9.9504    8.6703    5.5742
2012  364   11   50 364.4931   44.2300    5.7676  329.2529  371.1509   11.8391   -3.4357  108.2686  -27.9190  109.0591   23.6927   0.000000   0.000000   0.002867   0.000000  -0.002867  -0.002879  2799.8051   0.010280   0.000014   29.7334   75.0782  175.7149    0.1304    0.4947    0.0680    1.2991 -1731.7647   44.7022    9.8880    8.6296    5.5984
2012  364   11   55 364.4965   42.5100    5.5433  329.5252  370.8053   11.7650   -4.3134  107.9986  -28.3476  108.7322   23.3005   0.000000   0.000000   0.002820   0.000000  -0.002820  -0.002832  2799.8022   0.009980   0.000014   29.7334   75.0282  176.8993    0.1304    0.5002    0.0680    1.3058 -1768.1719   44.5923    9.8270    8.5892    5.6287
2012  364   12    0 364.5000   40.7900    5.3190  329.8626  370.5128   11.7008   -5.1792  107.7286  -28.7855  108.4220   22.9128   0.000000   0.000000   0.002773   0.000000  -0.002773  -0.002785  2799.7995   0.009695   0.000013   29.7334   74.9941  178.0846    0.1304    0.5058    0.0680    1.3112 -1799.3996   44.4824    9.7741    8.5545    5.6530
2012  364   12    5 364.5035   39.0700    5.0947  330.1247  370.1667   11.6267   -6.0667  107.5261  -29.2498  108.1754   22.5338   0.016700   0.000000   0.002727   0.000000   0.013973   0.013961  2799.8134   0.026083   0.000013   29.7334   74.9760  179.2703    0.1304    0.5112    0.0680    1.3165 -1830.1082   44.3998    9.7100    8.5142    5.6772
2012  364   12   10 364.5069   37.3500    4.8704  330.4637  369.8745   11.5625   -6.9312  107.3236  -29.7182  102.1107   27.9999   0.016700   0.000000   0.003389   0.000000   0.013311   0.013299  2799.8267   0.041663   0.000015   29.7334   74.9740  180.4563    0.1304    0.5169    0.0680    1.3219 -1861.0029   44.3173    9.7585    8.4671    5.7015
2012  364   12   15 364.5104   35.6300    4.6462  330.7391  369.5296   11.4883   -7.8067  107.1211  -30.2075   96.5245   32.9974   0.016700   0.000000   0.003994   0.000000   0.012706   0.012690  2799.8394   0.056499   0.000019   29.7333   74.9880  181.6422    0.1304    0.5225    0.0680    1.3287 -1898.0625   44.2348    9.7893    8.4157    5.7319
2012  364   12   20 364.5139   33.9000    4.4206  331.0152  369.1841   11.4139   -8.6895  106.9186  -30.7160   91.3932   37.5519   0.016700   0.000000   0.004545   0.000052   0.012103   0.012085  2799.8515   0.070592   0.000083   29.7333   75.0180  182.8276    0.1304    0.5282    0.0680    1.3341 -1929.6151   44.1522    9.8100    8.3653    5.7563
2012  364   12   25 364.5174   32.1800    4.1963  331.3567  368.8923   11.3496   -9.5519  106.7161  -31.2296   86.6707   41.7232   0.016700   0.000000   0.005050   0.000169   0.011481   0.011462  2799.8629   0.083924   0.000230   29.7333   75.0641  184.0122    0.1304    0.5340    0.0680    1.3409 -1967.4052   44.0697    9.8341    8.3215    5.7867
2012  364   12   30 364.5208   30.4600    3.9720  331.6345  368.5479   11.2754  -10.4253  106.5136  -31.7643   82.3948   45.4578   0.016700   0.000000   0.005502   0.000298   0.010900   0.010879  2799.8738   0.096540   0.000390   29.7333   75.1260  185.1958    0.1304    0.5397    0.0680    1.3463 -1999.4634   43.9872    9.8387    8.2734    5.8110
2012  364   12   35 364.5243   28.9700    3.7777  331.8063  368.3097   11.2242  -11.3111  106.3111  -32.3248   78.3312   48.9935   0.016700   0.000000   0.005930   0.000469   0.010302   0.010279  2799.8841   0.108430   0.000601   29.7332   75.2040  186.3780    0.1304    0.5432    0.0680    1.3448 -2000.8056   43.9048    9.8674    8.2398    5.8047
2012  364   12   40 364.5278   27.7200    3.6147  331.8834  368.1793   11.1964  -12.1906  106.1086  -32.9055   74.4495   52.3741   0.016700   0.000000   0.006339   0.000679   0.009682   0.009657  2799.8938   0.119578   0.000861   29.7332   75.2977  187.5584    0.1304    0.5446    0.0680    1.3365 -1971.4180   43.8225    9.8914    8.2168    5.7677
2012  364   12   45 364.5312   26.4600    3.4504  331.9604  368.0481   11.1685  -13.0780  105.9061  -33.5138   70.8738   55.4680   0.016700   0.000000   0.006713   0.000926   0.009061   0.009034  2799.9028   0.129983   0.001165   29.7332   75.4073  188.7369    0.1304    0.5460    0.0680    1.3295 -1948.0347   43.7402    9.9215    8.1951    5.7369
2012  364   12   50 364.5347   25.2000    3.2861  332.0494  367.9177   11.1405  -13.9544  105.7036  -34.1398   67.6514   58.2376   0.016700   0.000000   0.007048   0.001204   0.008448   0.008419  2799.9112   0.139653   0.001506   29.7332   75.5326  189.9130    0.1304    0.5475    0.0680    1.3211 -1918.5438   43.6579    9.9450    8.1732    5.6999
2012  364   12   55 364.5382   23.9500    3.1231  332.1266  367.7872   11.1127  -14.8337  105.5011  -34.7908   64.7205   60.7377   0.016700   0.000000   0.007351   0.001507   0.007842   0.007812  2799.9190   0.148600   0.001878   29.7331   75.6735  191.0865    0.1304    0.5489    0.0680    1.3128 -1888.6546   43.5756    9.9637    8.1535    5.6629
2012  364   13    0 364.5417   22.6900    2.9588  332.2039  367.6561   11.0848  -15.7210  105.2986  -35.4692   62.0590   62.9878   0.016700   0.000000   0.007623   0.001827   0.007250   0.007218  2799.9262   0.156838   0.002270   29.7331   75.8300  192.2571    0.1304    0.5503    0.0680    1.3058 -1864.9790   43.4934    9.9789    8.1328    5.6321
2012  364   13    5 364.5451   21.4400    2.7958  332.2164  367.4729   11.0470  -16.6123  105.0961  -36.1731   59.7144   64.9425   0.000000   0.000000   0.007860   0.002157  -0.010017  -0.010051  2799.9162   0.147697   0.002675   29.7330   76.0018  193.4246    0.1304    0.5516    0.0680    1.2975 -1834.9281   43.4110    9.9779    8.1088    5.5952
2012  364   13   10 364.5486   20.1800    2.6315  332.2937  367.3418   11.0190  -17.4996  104.8936  -36.8987   62.8597   61.4331   0.000000   0.000000   0.007435   0.001784  -0.009219  -0.009253  2799.9069   0.139465   0.002216   29.7330   76.1890  194.5886    0.1304    0.5530    0.0680    1.2892 -1805.0364   43.3287    9.8885    8.1013    5.5583
2012  364   13   15 364.5521   18.9300    2.4685  332.3711  367.2114   10.9911  -18.3787  104.6911  -37.6440   65.6483   58.3081   0.000000   0.000000   0.007057   0.001490  -0.008546  -0.008580  2799.8984   0.132001   0.001854   29.7330   76.3914  195.7490    0.1304    0.5544    0.0680    1.2822 -1780.9323   43.2465    9.8060    8.0925    5.5275
2012  364   13   20 364.5556   17.6700    2.3042  332.4604  367.0810   10.9631  -19.2548  104.4886  -38.4108   68.1895   55.4552   0.000000   0.000000   0.006712   0.001253  -0.007965  -0.007998  2799.8904   0.125197   0.001563   29.7329   76.6087  196.9054    0.1304    0.5559    0.0680    1.2739 -1750.7016   43.1642    9.7263    8.0846    5.4906
2012  364   13   25 364.5590   16.4100    2.1399  332.5380  366.9499   10.9351  -20.1418  104.2861  -39.2066   70.4735   52.8774   0.000000   0.000000   0.006400   0.001062  -0.007461  -0.007493  2799.8829   0.118962   0.001328   29.7329   76.8410  198.0576    0.1304    0.5573    0.0680    1.2656 -1720.8528   43.0819    9.6511    8.0745    5.4537
2012  364   13   30 364.5625   15.1600    1.9769  332.6156  366.8196   10.9073  -21.0209  104.0836  -40.0221   72.5407   50.5442   0.000000   0.000000   0.006117   0.000905  -0.007022  -0.007054  2799.8758   0.113224   0.001135   29.7329   77.0880  199.2054    0.1304    0.5587    0.0680    1.2587 -1696.3445   42.9996    9.5803    8.0649    5.4230
2012  364   13   35 364.5660   14.7000    1.9169  332.6868  366.7922   10.9007  -21.3223  103.8811  -40.5446   74.5258   48.5777   0.000000   0.000000   0.005879   0.000775  -0.006655  -0.006686  2799.8691   0.107906   0.000977   29.7328   77.3495  200.3486    0.1304    0.5595    0.0680    1.2532 -1673.8735   42.9174    9.5331    8.0662    5.3985
2012  364   13   40 364.5694   15.0500    1.9625  332.8048  366.9212   10.9257  -21.0290  103.6786  -40.7304   76.3973   46.9828   0.000000   0.000000   0.005686   0.000668  -0.006354  -0.006385  2799.8627   0.102943   0.000845   29.7328   77.6255  201.4870    0.1304    0.5596    0.0680    1.2519 -1664.7607   42.8354    9.5225    8.0841    5.3925
2012  364   13   45 364.5729   15.4000    2.0082  332.9228  367.0503   10.9506  -20.7357  103.4761  -40.8688   78.1179   45.4914   0.000000   0.000000   0.005506   0.000577  -0.006083  -0.006113  2799.8566   0.098300   0.000733   29.7327   77.9156  202.6204    0.1304    0.5597    0.0680    1.2506 -1656.4588   42.7533    9.5147    8.1010    5.3865
2012  364   13   50 364.5764   15.7500    2.0538  333.0527  367.1801   10.9756  -20.4312  103.2736  -40.9542   79.7275   44.0691   0.000000   0.000000   0.005334   0.000500  -0.005834  -0.005864  2799.8508   0.093948   0.000639   29.7327   78.2197  203.7486    0.1304    0.5599    0.0680    1.2479 -1643.1730   42.6712    9.5076    8.1185    5.3743
2012  364   13   55 364.5799   16.1000    2.0994  333.1707  367.3092   11.0005  -20.1379  103.0711  -40.9974   81.1740   42.7566   0.000000   0.000000   0.005175   0.000435  -0.005610  -0.005639  2799.8451   0.089860   0.000559   29.7327   78.5376  204.8716    0.1304    0.5600    0.0680    1.2465 -1636.0402   42.5891    9.5046    8.1358    5.3682
2012  364   14    0 364.5833   16.4500    2.1451  333.2888  367.4383   11.0255  -19.8446  102.8686  -40.9933   82.4966   41.5209   0.000000   0.000000   0.005026   0.000379  -0.005405  -0.005434  2799.8397   0.086014   0.000491   29.7326   78.8692  205.9890    0.1304    0.5601    0.0680    1.2452 -1629.6756   42.5071    9.5039    8.1522    5.3622
2012  364   14    5 364.5868   16.7900    2.1894  333.4839  367.6203   11.0603  -19.5359  103.4761  -40.9338   84.3776   40.4965   0.016700   0.000000   0.004902   0.000331   0.011467   0.011438  2799.8511   0.099077   0.000433   29.7326   79.2141  207.1008    0.1304    0.5604    0.0680    1.2426 -1608.3046   42.7539    9.5015    8.1743    5.3503
2012  364   14   10 364.5903   17.1400    2.2351  333.6020  367.7495   11.0852  -19.2425  104.0836  -40.8344   80.9711   44.7044   0.016700   0.000000   0.005411   0.000512   0.010777   0.010746  2799.8619   0.111347   0.000654   29.7326   79.5721  208.2069    0.1304    0.5606    0.0680    1.2414 -1593.2920   43.0007    9.5883    8.1784    5.3445
2012  364   14   15 364.5938   17.4900    2.2807  333.7202  367.8787   11.1102  -18.9492  104.6911  -40.6876   77.7606   48.6689   0.016700   0.000000   0.005891   0.000735   0.010074   0.010042  2799.8719   0.122807   0.000927   29.7325   79.9431  209.3072    0.1304    0.5607    0.0680    1.2402 -1578.9137   43.2474    9.6714    8.1839    5.3387
2012  364   14   20 364.5972   17.8400    2.3263  333.8504  368.0087   11.1351  -18.6447  105.2986  -40.4877   74.7880   52.3536   0.016700   0.000000   0.006337   0.000995   0.009368   0.009334  2799.8813   0.133451   0.001246   29.7325   80.3267  210.4016    0.1304    0.5609    0.0680    1.2377 -1560.0366   43.4942    9.7491    8.1899    5.3268
2012  364   14   25 364.6007   18.1900    2.3720  333.9686  368.1379   11.1601  -18.3513  105.9061  -40.2461   71.9929   55.8080   0.016700   0.000000   0.006756   0.001286   0.008659   0.008622  2799.8899   0.143277   0.001602   29.7325   80.7228  211.4899    0.1304    0.5610    0.0680    1.2364 -1547.2961   43.7410    9.8248    8.1958    5.3210
2012  364   14   30 364.6042   18.5400    2.4176  334.0869  368.2672   11.1850  -18.0579  106.5136  -39.9569   69.4109   59.0017   0.016700   0.000000   0.007142   0.001600   0.007958   0.007920  2799.8978   0.152295   0.001987   29.7324   81.1310  212.5722    0.1304    0.5611    0.0680    1.2352 -1535.1088   43.9877    9.8966    8.2030    5.3151
2012  364   14   35 364.6076   18.2100    2.3746  333.9439  368.2349   11.1803  -18.4556  107.1211  -39.9884   66.9407   61.7132   0.016700   0.000000   0.007470   0.001928   0.007301   0.007261  2799.9051   0.160545   0.002390   29.7324   81.5511  213.6484    0.1304    0.5596    0.0680    1.2175 -1467.1824   44.2343    9.9251    8.1928    5.2357
2012  364   14   40 364.6111   17.2200    2.2455  333.5162  368.0410   11.1462  -19.5502  107.7286  -40.3756   64.5541   63.9998   0.016700   0.000000   0.007747   0.002264   0.006689   0.006647  2799.9117   0.168073   0.002801   29.7323   81.9828  214.7184    0.1304    0.5562    0.0680    1.1861 -1357.6966   44.4808    9.9136    8.1652    5.0951
2012  364   14   45 364.6146   16.2200    2.1151  333.0892  367.8464   11.1120  -20.6523  108.3361  -40.7831   62.4591   66.0078   0.016700   0.000000   0.007990   0.002599   0.006111   0.006067  2799.9178   0.174918   0.003213   29.7323   82.4258  215.7823    0.1304    0.5528    0.0680    1.1535 -1249.4873   44.7273    9.8960    8.1378    4.9485
2012  364   14   50 364.6181   15.2300    1.9860  332.6628  367.6525   11.0779  -21.7457  108.9436  -41.2034   60.6257   67.7756   0.016700   0.000000   0.008203   0.002928   0.005568   0.005522  2799.9233   0.181120   0.003617   29.7322   82.8797  216.8399    0.1304    0.5494    0.0680    1.1209 -1147.1658   44.9738    9.8738    8.1116    4.8020
2012  364   14   55 364.6215   14.2300    1.8556  332.2489  367.4588   11.0436  -22.8355  109.5511  -41.6388   59.0271   69.3272   0.016700   0.000000   0.008391   0.003246   0.005063   0.005014  2799.9283   0.186723   0.004007   29.7322   83.3441  217.8914    0.1304    0.5462    0.0680    1.0898 -1054.7261   45.2203    9.8483    8.0849    4.6618
2012  364   15    0 364.6250   13.2400    1.7265  331.8238  367.2651   11.0095  -23.9278  110.1585  -42.0918   57.6622   70.6604   0.016700   0.000000   0.008552   0.003548   0.004600   0.004549  2799.9329   0.191775   0.004378   29.7321   83.8188  218.9367    0.1304    0.5429    0.0680    1.0575  -963.8622   45.4668    9.8172    8.0584    4.5156
2012  364   15    5 364.6285   12.2400    1.5961  331.3347  367.0180   10.9653  -25.0395  110.6985  -42.5715   56.4476   71.7830   0.000000   0.000000   0.008687   0.003831  -0.012519  -0.012572  2799.9203   0.179627   0.004726   29.7320   84.3031  219.9758    0.1304    0.5394    0.0680    1.0266  -882.3843   45.6858    9.7739    8.0276    4.3755
2012  364   15   10 364.6319   11.2500    1.4670  330.9109  366.8245   10.9311  -26.1305  111.2385  -43.0576   60.5440   67.6216   0.000000   0.000000   0.008183   0.003100  -0.011283  -0.011335  2799.9090   0.168906   0.003831   29.7320   84.7966  221.0088    0.1304    0.5361    0.0680    0.9945  -802.5802   45.9049    9.6250    8.0150    4.2295
2012  364   15   15 364.6354   10.2500    1.3366  330.4996  366.6310   10.8969  -27.2180  111.7785  -43.5587   64.1636   63.9555   0.000000   0.000000   0.007739   0.002540  -0.010279  -0.010331  2799.8986   0.159342   0.003146   29.7319   85.2987  222.0357    0.1304    0.5330    0.0680    0.9639  -730.9273   46.1240    9.4825    8.0016    4.0897
2012  364   15   20 364.6389    9.2600    1.2075  330.0772  366.4376   10.8627  -28.3079  112.3185  -44.0779   67.4154   60.6731   0.000000   0.000000   0.007342   0.002104  -0.009446  -0.009496  2799.8891   0.150738   0.002613   29.7318   85.8086  223.0567    0.1304    0.5297    0.0680    0.9320  -660.9668   46.3430    9.3419    7.9881    3.9439
2012  364   15   25 364.6424    8.2600    1.0771  329.6554  366.2435   10.8284  -29.4053  112.8585  -44.6173   70.3534   57.7171   0.000000   0.000000   0.006984   0.001759  -0.008743  -0.008793  2799.8803   0.142940   0.002191   29.7318   86.3255  224.0716    0.1304    0.5265    0.0680    0.9003  -595.8834   46.5621    9.2033    7.9730    3.7981
2012  364   15   30 364.6458    7.2700    0.9480  329.2342  366.0502   10.7943  -30.4940  113.3985  -45.1691   73.0132   55.0604   0.000000   0.000000   0.006662   0.001482  -0.008144  -0.008193  2799.8721   0.135829   0.001853   29.7317   86.8481  225.0807    0.1304    0.5232    0.0680    0.8701  -537.8250   46.7812    9.0680    7.9575    3.6584
2012  364   15   35 364.6493    6.4900    0.8463  328.7786  365.7723   10.7431  -31.3500  113.9385  -45.6204   75.4863   52.7226   0.000000   0.000000   0.006379   0.001257  -0.007636  -0.007685  2799.8645   0.129302   0.001579   29.7317   87.3748  226.0841    0.1304    0.5207    0.0680    0.8505  -501.7063   47.0002    8.9307    7.9335    3.5674
2012  364   15   40 364.6528    5.9200    0.7720  328.2128  365.3566   10.6650  -31.9959  114.4785  -45.9783   77.7671   50.6938   0.000000   0.000000   0.006133   0.001073  -0.007206  -0.007254  2799.8572   0.123275   0.001354   29.7316   87.9038  227.0817    0.1304    0.5188    0.0680    0.8441  -489.3041   47.2189    8.7887    7.8960    3.5372
2012  364   15   45 364.6562    5.3600    0.6989  327.7234  364.9953   10.5970  -32.6108  115.0185  -46.3295   79.9032   48.8340   0.000000   0.000000   0.005908   0.000921  -0.006829  -0.006875  2799.8503   0.117686   0.001168   29.7316   88.4321  228.0738    0.1304    0.5171    0.0680    0.8376  -477.0776   47.4377    8.6597    7.8636    3.5070
2012  364   15   50 364.6597    4.8000    0.6259  327.2231  364.6334   10.5290  -33.2362  115.5585  -46.6944   81.8936   47.1231   0.000000   0.000000   0.005700   0.000794  -0.006494  -0.006540  2799.8438   0.112487   0.001012   29.7315   88.9563  229.0604    0.1304    0.5153    0.0680    0.8312  -465.0783   47.6565    8.5336    7.8309    3.4768
2012  364   15   55 364.6632    4.2300    0.5516  326.6596  364.2185   10.4509  -33.8805  116.0985  -47.0773   83.7729   45.5225   0.000000   0.000000   0.005506   0.000687  -0.006193  -0.006239  2799.8375   0.107636   0.000882   29.7315   89.4724  230.0416    0.1304    0.5134    0.0680    0.8248  -453.3012   47.8753    8.3995    7.7928    3.4466
2012  364   16    0 364.6667    3.6700    0.4786  326.1608  363.8571   10.3828  -34.5049  116.6385  -47.4592   85.5437   44.0491   0.000000   0.000000   0.005328   0.000597  -0.005925  -0.005969  2799.8316   0.103099   0.000772   29.7314   89.9786  231.0177    0.1304    0.5116    0.0680    0.8184  -441.7156   48.0941    8.2776    7.7598    3.4164
2012  364   16    5 364.6701    3.1000    0.4042  325.6105  363.4436   10.3047  -35.1374  115.6935  -47.8538   86.0638   42.3461   0.016700   0.000000   0.005122   0.000520   0.011058   0.011014  2799.8426   0.115572   0.000678   29.7314   90.4845  231.9887    0.1304    0.5098    0.0680    0.8115  -434.6628   47.7100    8.1752    7.7215    3.3854
2012  364   16   10 364.6736    2.5400    0.3312  325.1131  363.0827   10.2366  -35.7608  114.7485  -48.2526   81.5301   45.7101   0.016700   0.000000   0.005528   0.000746   0.010426   0.010380  2799.8530   0.127289   0.000954   29.7313   91.0319  232.9548    0.1304    0.5080    0.0680    0.8046  -427.6106   47.3260    8.2080    7.6742    3.3544
2012  364   16   15 364.6771    1.9700    0.2569  324.5529  362.6690   10.1584  -36.4030  113.8035  -48.6693   77.2995   48.7702   0.016700   0.000000   0.005898   0.001012   0.009790   0.009742  2799.8627   0.138247   0.001280   29.7312   91.7020  233.9161    0.1304    0.5061    0.0680    0.7977  -420.6061   46.9419    8.2243    7.6225    3.3234
2012  364   16   20 364.6806    1.4100    0.1839  324.0569  362.3086   10.0904  -37.0255  112.8585  -49.0851   73.3549   51.5632   0.016700   0.000000   0.006235   0.001313   0.009152   0.009102  2799.8718   0.148442   0.001649   29.7312   92.5232  234.8729    0.1304    0.5043    0.0680    0.7908  -413.6222   46.5578    8.2445    7.5770    3.2924
2012  364   16   25 364.6840    0.8500    0.1108  323.5732  361.9492   10.0223  -37.6368  111.9135  -49.5038   69.7086   54.0719   0.016700   0.000000   0.006538   0.001642   0.008520   0.008468  2799.8803   0.157881   0.002052   29.7311   93.3900  235.8252    0.1304    0.5027    0.0680    0.7839  -406.6588   46.1738    8.2582    7.5324    3.2614
2012  364   16   30 364.6875    0.2800    0.0365  323.0153  361.5363    9.9440  -38.2775  110.9685  -49.9456   66.3331   56.3036   0.016700   0.000000   0.006807   0.001991   0.007901   0.007847  2799.8881   0.166581   0.002480   29.7311   94.2047  236.7733    0.1304    0.5008    0.0680    0.7770  -399.7604   45.7897    8.2557    7.4834    3.2304
2012  364   16   35 364.6910    0.0000    0.0000  322.5384  361.1491    9.8700  -38.6107  110.0235  -50.2304   62.6869   58.9563   0.016700   0.000000   0.007128   0.002352   0.007220   0.007164  2799.8953   0.174470   0.002923   29.7310   94.9636  237.7173    0.1304    0.4997    0.0680    0.7754  -400.4849   45.4056    8.2726    7.4363    3.2238
2012  364   16   40 364.6944    0.0000    0.0000  322.1418  360.7869    9.8000  -38.6451  109.0786  -50.3456   60.0191   60.7600   0.016700   0.000000   0.007345   0.002712   0.006642   0.006583  2799.9019   0.181671   0.003365   29.7309   95.6667  238.6575    0.1304    0.4995    0.0680    0.7790  -408.9780   45.0215    8.2758    7.3949    3.2416
2012  364   16   45 364.6979    0.0000    0.0000  321.7457  360.4250    9.7300  -38.6793  108.1336  -50.4367   57.5331   62.3579   0.016700   0.000000   0.007538   0.003069   0.006093   0.006032  2799.9079   0.188218   0.003803   29.7309   96.3619  239.5940    0.1304    0.4992    0.0680    0.7838  -419.8064   44.6374    8.2755    7.3545    3.2655
2012  364   16   50 364.7014    0.0000    0.0000  321.2983  360.0120    9.6500  -38.7137  107.1886  -50.5039   55.2939   63.6850   0.016700   0.000000   0.007698   0.003415   0.005587   0.005523  2799.9134   0.194159   0.004229   29.7308   97.0487  240.5270    0.1304    0.4990    0.0680    0.7874  -428.8395   44.2533    8.2568    7.3099    3.2832
2012  364   16   55 364.7049    0.0000    0.0000  320.9030  359.6506    9.5800  -38.7477  106.2436  -50.5467   53.1757   64.8669   0.016700   0.000000   0.007840   0.003747   0.005112   0.005046  2799.9185   0.199531   0.004638   29.7307   97.7341  241.4569    0.1304    0.4988    0.0680    0.7923  -440.2944   43.8692    8.2460    7.2719    3.3070
2012  364   17    0 364.7083    0.0000    0.0000  320.5080  359.2896    9.5100  -38.7815  105.2986  -50.5655   51.2460   65.8366   0.016700   0.000000   0.007957   0.004061   0.004682   0.004613  2799.9231   0.204385   0.005024   29.7306   98.4214  242.3837    0.1304    0.4985    0.0680    0.7959  -449.9471   43.4851    8.2287    7.2338    3.3247
2012  364   17    5 364.7118    0.0000    0.0000  320.0506  358.8768    9.4300  -38.8262  103.9486  -50.5653   49.1869   66.5008   0.016700   0.000000   0.008037   0.004355   0.004308   0.004237  2799.9273   0.208783   0.005387   29.7305   99.1123  243.3077    0.1304    0.4982    0.0680    0.8006  -463.5734   42.9365    8.2054    7.1919    3.3483
2012  364   17   10 364.7153    0.0000    0.0000  319.6565  358.5163    9.3600  -38.8599  102.5986  -50.5358   47.2696   67.0049   0.016700   0.000000   0.008097   0.004628   0.003975   0.003901  2799.9312   0.212770   0.005724   29.7305   99.8076  244.2291    0.1304    0.4979    0.0680    0.8040  -475.4103   42.3880    8.1869    7.1556    3.3657
2012  364   17   15 364.7188    0.0000    0.0000  319.2627  358.1561    9.2900  -38.8934  101.2487  -50.4821   45.4385   67.3988   0.016700   0.000000   0.008144   0.004880   0.003675   0.003599  2799.9348   0.216388   0.006036   29.7304  100.5077  245.1482    0.1304    0.4977    0.0680    0.8087  -490.0307   41.8396    8.1670    7.1206    3.3892
2012  364   17   20 364.7222    0.0000    0.0000  318.8180  357.7451    9.2100  -38.9271   99.8987  -50.4044   43.7687   67.6073   0.016700   0.000000   0.008169   0.005112   0.003419   0.003340  2799.9382   0.219682   0.006323   29.7303  101.2129  246.0653    0.1304    0.4974    0.0680    0.8121  -502.8321   41.2910    8.1316    7.0805    3.4066
2012  364   17   25 364.7257    0.0000    0.0000  318.4251  357.3855    9.1400  -38.9604   98.5487  -50.3028   42.1233   67.7678   0.016700   0.000000   0.008188   0.005325   0.003187   0.003106  2799.9413   0.222685   0.006587   29.7302  101.9230  246.9805    0.1304    0.4972    0.0680    0.8168  -518.6471   40.7425    8.1065    7.0458    3.4300
