Year  DOY Hour  Min  Dectime     QSIBLD     TWALL1     TWALL2     TWALL3     TWALL4     TWALL5     TROOF1     TROOF2     TROOF3     TROOF4     TROOF5   TGROUND1   TGROUND2   TGROUND3   TGROUND4   TGROUND5     TiBLD1     TiBLD2     TiBLD3     TiBLD4     TiBLD5      TaBLD
2004   52   21    0  52.8750 -68.251248  -0.000133   3.183191   0.000000 -71.608754   0.174316 272.624926 276.333694 278.183257 ********** ********** 270.336373 274.788626 284.252479 ********** ********** 270.684754 274.064005 275.641467 279.583231 ********** 211.000437
2004   52   22    0  52.9167 -58.009999  -0.000224   2.175688   0.000000 -60.358032   0.172346 272.041291 275.926983 278.026808 ********** ********** 269.847240 274.217371 284.215474 ********** ********** 270.112228 273.323875 275.640076 279.581448 ********** 210.978234
2004   52   23    0  52.9583 -46.097309  -0.000079   1.219711   0.000000 -47.375618   0.058598 271.711789 275.646121 277.915257 ********** ********** 269.637792 273.683819 284.142514 ********** ********** 269.808573 272.671448 275.629198 279.579660 ********** 210.968018
2004   53    0    0  53.0000 -33.068078   0.000033   0.394447   0.000000 -33.563126   0.100602 271.593538 275.483341 277.845038 ********** ********** 269.636296 273.216725 284.043117 ********** ********** 269.717157 272.136422 275.610415 279.577828 ********** 210.959906
2004   53    1    0  53.0417 -15.702221   0.000039  -0.535372   0.000000 -15.379142   0.212293 271.719058 275.431702 277.808755 ********** ********** 269.949822 272.841766 283.927156 ********** ********** 269.922285 271.742178 275.585598 279.575921 ********** 210.939309
2004   53    2    0  53.0833  -8.173061  -0.000099  -0.890467   0.000000  -7.538567   0.255973 271.982549 275.482701 277.807578 ********** ********** 270.320120 272.577763 283.805029 ********** ********** 270.228074 271.504555 275.556924 279.573918 ********** 210.912689
2004   53    3    0  53.1250  -3.867531  -0.000250  -0.915407   0.000000  -3.268896   0.316772 272.248190 275.582671 277.827090 ********** ********** 270.602500 272.400946 283.685276 ********** ********** 270.482922 271.385236 275.526380 279.571806 ********** 210.876837
2004   53    4    0  53.1667  -5.399666  -0.000190  -0.652553   0.000000  -4.969178   0.222065 272.467781 275.691586 277.855795 ********** ********** 270.783941 272.286036 283.573130 ********** ********** 270.663472 271.343402 275.495336 279.569582 ********** 210.848147
2004   53    5    0  53.2083 -24.226082   0.000027   0.538665   0.000000 -24.964020   0.199273 272.413689 275.753328 277.878634 ********** ********** 270.442886 272.183400 283.470684 ********** ********** 270.415133 271.312380 275.464515 279.567246 ********** 210.824166
2004   53    6    0  53.2500 -35.527892   0.000111   1.433207   0.000000 -37.126680   0.165581 272.035165 275.688279 277.868246 ********** ********** 269.720709 272.013549 283.374350 ********** ********** 269.792033 271.188269 275.433370 279.564800 ********** 210.804704
2004   53    7    0  53.2917 -22.474154   0.000336   0.892733   0.000000 -23.573378   0.206491 271.702003 275.537056 277.820171 ********** ********** 269.365917 271.780698 283.277555 ********** ********** 269.418922 270.973518 275.400492 279.562242 ********** 210.782999
2004   53    8    0  53.3333   7.067884   0.000581  -0.779289   0.000000   7.599265   0.247908 271.792875 275.447211 277.772771 ********** ********** 269.811855 271.584146 283.178828 ********** ********** 269.731347 270.797233 275.365408 279.559562 ********** 210.756409
2004   53    9    0  53.3750  38.224939   0.000567  -2.666623   0.000000  40.622397   0.269166 272.454395 275.549923 277.773931 ********** ********** 271.047467 271.539625 283.085369 ********** ********** 270.780758 270.810574 275.329646 279.556756 ********** 210.725722
2004   53   10    0  53.4167  43.719881   0.000675  -3.031833   0.000000  46.520891   0.230823 273.316395 275.846676 277.845066 ********** ********** 272.202448 271.685192 283.010019 ********** ********** 271.868502 271.063637 275.296306 279.553828 ********** 210.697718
2004   53   11    0  53.4583  51.250817   0.000385  -3.107644   0.000000  54.171928   0.186533 274.142991 276.213885 277.954704 ********** ********** 273.182252 271.957909 282.962021 ********** ********** 272.820640 271.468473 275.268056 279.550796 ********** 210.673967
2004   53   12    0  53.5000  52.767018   0.000098  -2.904800   0.000000  55.603178   0.068641 274.947655 276.600727 278.078260 ********** ********** 274.116930 272.328632 282.945441 ********** ********** 273.742659 271.976614 275.246494 279.547688 ********** 210.660036
2004   53   13    0  53.5417  30.704609   0.000408  -1.430421   0.000000  32.121164   0.013867 275.412998 276.939225 278.200745 ********** ********** 274.375872 272.737437 282.961247 ********** ********** 274.115232 272.510154 275.232524 279.544536 ********** 210.661451
2004   53   14    0  53.5833  25.234075   0.000604  -0.608219   0.000000  25.364251   0.478044 275.542687 277.130175 278.275122 ********** ********** 274.311352 273.087112 283.003395 ********** ********** 274.140053 272.943002 275.225467 279.541375 ********** 210.631040
2004   53   15    0  53.6250  39.894566  -0.000439  -1.167114   0.000000  40.500972   0.560709 275.770202 277.235275 278.295165 ********** ********** 274.706554 273.398693 283.063295 ********** ********** 274.500076 273.299964 275.223792 279.538232 ********** 210.545245
2004   53   16    0  53.6667  43.933900  -0.001405  -1.742929   0.000000  46.357594  -0.680765 276.233100 277.391007 278.351085 ********** ********** 275.455758 273.751636 283.138375 ********** ********** 275.195520 273.689732 275.227065 279.535130 ********** 210.591599
2004   53   17    0  53.7083  13.634160  -0.000815  -0.213407   0.000000  14.053640  -0.206073 276.434706 277.571742 278.423566 ********** ********** 275.468416 274.121492 283.229635 ********** ********** 275.326392 274.092379 275.235758 279.532092 ********** 210.631364
2004   53   18    0  53.7500 -18.863216  -0.000233   1.735699   0.000000 -20.284819  -0.314096 276.028076 277.587026 278.459311 ********** ********** 274.537709 274.365875 283.330877 ********** ********** 274.595304 274.329278 275.248866 279.529139 ********** 210.663393
2004   53   19    0  53.7917 -21.260737   0.000033   2.036385   0.000000 -23.069773  -0.227349 275.399307 277.406767 278.428026 ********** ********** 273.671912 274.429799 283.428155 ********** ********** 273.800142 274.327090 275.263360 279.526285 ********** 210.693892
2004   53   20    0  53.8333 -11.884677   0.000006   1.293497   0.000000 -13.081830  -0.096344 274.985991 277.180611 278.358967 ********** ********** 273.369551 274.398113 283.511129 ********** ********** 273.454868 274.199920 275.276577 279.523528 ********** 210.711092
2004   53   21    0  53.8750  -8.698718  -0.000170   0.741894   0.000000  -9.413719  -0.026893 274.787040 277.016275 278.296338 ********** ********** 273.309939 274.350405 283.578063 ********** ********** 273.352614 274.061900 275.287658 279.520859 ********** 210.712873
2004   53   22    0  53.9167  -7.801142  -0.000287   0.410006   0.000000  -7.922116  -0.289033 274.681464 276.916739 278.260860 ********** ********** 273.278918 274.304955 283.631129 ********** ********** 273.295624 273.942278 275.296746 279.518269 ********** 210.734145
2004   53   23    0  53.9583  -7.606453  -0.000222   0.253207   0.000000  -7.482351  -0.377309 274.612995 276.861445 278.249258 ********** ********** 273.237512 274.262199 283.672722 ********** ********** 273.238053 273.840510 275.304138 279.515747 ********** 210.780277
2004   54    0    0  54.0000  -7.113315  -0.000144   0.223903   0.000000  -7.314360  -0.022857 274.557048 276.827283 278.239651 ********** ********** 273.182835 274.219580 283.704713 ********** ********** 273.172341 273.750766 275.310074 279.513285 ********** 210.796277
2004   54    1    0  54.0417  -7.013167  -0.000111   0.228285   0.000000  -7.348904   0.107452 274.502500 276.797717 278.226982 ********** ********** 273.117421 274.175278 283.728506 ********** ********** 273.099284 273.668408 275.314715 279.510878 ********** 210.788128
2004   54    2    0  54.0833  -7.229065  -0.000139   0.237343   0.000000  -7.537957   0.071548 274.446010 276.767968 278.213479 ********** ********** 273.046221 274.128291 283.745195 ********** ********** 273.022402 273.590384 275.318166 279.508517 ********** 210.774303
2004   54    3    0  54.1250  -8.523146  -0.000217   0.271717   0.000000  -8.649397  -0.145467 274.376355 276.737511 278.206502 ********** ********** 272.948374 274.076947 283.755656 ********** ********** 272.924572 273.513359 275.320492 279.506199 ********** 210.786050
2004   54    4    0  54.1667  -8.574768  -0.000284   0.300196   0.000000  -8.892311   0.017347 274.295399 276.703768 278.197371 ********** ********** 272.839404 274.018280 283.760409 ********** ********** 272.815113 273.432537 275.321695 279.503917 ********** 210.791868
2004   54    5    0  54.2083  -8.299419  -0.000263   0.281338   0.000000  -8.653720   0.072963 274.226665 276.667484 278.182603 ********** ********** 272.761168 273.955214 283.759831 ********** ********** 272.730856 273.350669 275.321754 279.501666 ********** 210.781523
2004   54    6    0  54.2500 -12.997101   0.000088   0.475889   0.000000 -13.336641  -0.136349 274.118427 276.627751 278.172292 ********** ********** 272.587324 273.885915 283.754490 ********** ********** 272.572682 273.265604 275.320690 279.499439 ********** 210.790062
2004   54    7    0  54.2917 -15.730218   0.000264   0.630296   0.000000 -16.187990  -0.172524 273.948288 276.568722 278.159778 ********** ********** 272.332113 273.795106 283.744104 ********** ********** 272.335611 273.157582 275.318357 279.497233 ********** 210.808056
2004   54    8    0  54.3333 -13.219332   0.000346   0.489044   0.000000 -13.527854  -0.180521 273.793608 276.496634 278.142576 ********** ********** 272.157337 273.685012 283.727766 ********** ********** 272.154232 273.028338 275.314444 279.495040 ********** 210.831315
2004   54    9    0  54.3750  -6.710275   0.000548   0.123054   0.000000  -6.834097   0.000768 273.734086 276.440325 278.122699 ********** ********** 272.156628 273.577904 283.705662 ********** ********** 272.122258 272.906275 275.308853 279.492853 ********** 210.837483
2004   54   10    0  54.4167   2.333225   0.000574  -0.406439   0.000000   2.741605  -0.001942 273.816211 276.427382 278.111868 ********** ********** 272.364143 273.501242 283.679860 ********** ********** 272.279888 272.826493 275.301934 279.490664 ********** 210.835768
2004   54   11    0  54.4583   9.753807   0.000585  -0.850354   0.000000  10.664868  -0.060707 274.035201 276.476568 278.122157 ********** ********** 272.726736 273.478376 283.654113 ********** ********** 272.592527 272.817791 275.294479 279.488469 ********** 210.842142
2004   54   12    0  54.5000  10.026071   0.000406  -0.829829   0.000000  10.816851   0.039049 274.277838 276.572848 278.149487 ********** ********** 273.020912 273.509323 283.632666 ********** ********** 272.873845 272.878662 275.287503 279.486268 ********** 210.842041
2004   54   13    0  54.5417   8.297714   0.000189  -0.608035   0.000000   8.828120   0.077629 274.453516 276.671111 278.180422 ********** ********** 273.173874 273.567598 283.617985 ********** ********** 273.038048 272.972372 275.281720 279.484065 ********** 210.833006
2004   54   14    0  54.5833  10.919851  -0.000027  -0.596418   0.000000  11.541324  -0.025055 274.584140 276.749224 278.208299 ********** ********** 273.300426 273.634271 283.610284 ********** ********** 273.167624 273.071351 275.277352 279.481866 ********** 210.830910
2004   54   15    0  54.6250  19.594083  -0.000210  -1.039460   0.000000  20.785031  -0.151488 274.841374 276.838813 278.238318 ********** ********** 273.712981 273.727328 283.609423 ********** ********** 273.532319 273.195775 275.274490 279.479677 ********** 210.843007
2004   54   16    0  54.6667   3.165924  -0.000289  -0.212584   0.000000   3.594876  -0.216368 274.973966 276.944894 278.280146 ********** ********** 273.732242 273.848932 283.617107 ********** ********** 273.611651 273.351826 275.273636 279.477506 ********** 210.867019
2004   54   17    0  54.7083 -11.624593  -0.000223   0.720819   0.000000 -12.206879  -0.138533 274.827521 276.972281 278.304678 ********** ********** 273.346047 273.922617 283.631368 ********** ********** 273.312145 273.442723 275.274573 279.475361 ********** 210.886109
2004   54   18    0  54.7500 -38.298308  -0.000244   2.179326   0.000000 -40.351501  -0.126133 274.325463 276.874906 278.291990 ********** ********** 272.436115 273.896906 283.645845 ********** ********** 272.541584 273.402848 275.275981 279.473248 ********** 210.899495
2004   54   19    0  54.7917 -59.636826  -0.000496   3.337002   0.000000 -62.755296  -0.218531 273.454816 276.609220 278.229361 ********** ********** 271.105626 273.710124 283.650739 ********** ********** 271.349886 273.158118 275.275593 279.471165 ********** 210.920641
2004   54   20    0  54.8333 -62.881320  -0.000655   3.376066   0.000000 -66.021427  -0.235959 272.505743 276.217179 278.118883 ********** ********** 269.920002 273.363293 283.634953 ********** ********** 270.210930 272.714001 275.270579 279.469096 ********** 210.948938
2004   54   21    0  54.8750 -57.254979  -0.000055   2.731087   0.000000 -59.886034  -0.100032 271.737659 275.811230 277.987320 ********** ********** 269.136016 272.926044 283.591967 ********** ********** 269.398338 272.166880 275.258885 279.467017 ********** 210.966430
2004   54   22    0  54.9167 -51.359032   0.000687   2.025187   0.000000 -53.418285   0.034066 271.192954 275.469619 277.865050 ********** ********** 268.643659 272.465266 283.521751 ********** ********** 268.856555 271.610096 275.239876 279.464896 ********** 210.968036
2004   54   23    0  54.9583 -46.590883   0.000492   1.512431   0.000000 -48.362103   0.258790 270.801527 275.207253 277.764107 ********** ********** 268.276784 272.014126 283.428126 ********** ********** 268.447930 271.088936 275.213901 279.462701 ********** 210.951653
2004   55    0    0  55.0000 -35.537127   0.000349   0.862241   0.000000 -37.023060   0.623692 270.558749 275.011927 277.675397 ********** ********** 268.091798 271.589265 283.315968 ********** ********** 268.205360 270.621869 275.181692 279.460403 ********** 210.890547
2004   55    1    0  55.0417 -15.470266   0.000339  -0.287183   0.000000 -15.686198   0.503116 270.601710 274.907489 277.611700 ********** ********** 268.356904 271.231211 283.191289 ********** ********** 268.360036 270.254428 275.144334 279.457978 ********** 210.825397
2004   55    2    0  55.0833  -2.368459   0.000176  -1.079289   0.000000  -1.556522   0.267352 270.893832 274.930394 277.594165 ********** ********** 268.865301 270.987102 283.062971 ********** ********** 268.776910 270.042200 275.103671 279.455408 ********** 210.784838
2004   55    3    0  55.1250   8.305761   0.000182  -1.561681   0.000000   9.706944   0.160498 271.308773 275.053737 277.619739 ********** ********** 269.434664 270.857696 282.940341 ********** ********** 269.283193 269.980660 275.061887 279.452684 ********** 210.766726
2004   55    4    0  55.1667  21.377329   0.000077  -2.011858   0.000000  23.101587   0.287601 271.820506 275.243412 277.667475 ********** ********** 270.105848 270.834989 282.830776 ********** ********** 269.895424 270.051079 275.020915 279.449806 ********** 210.735178
2004   55    5    0  55.2083  35.983931  -0.000065  -2.610712   0.000000  38.538206   0.056437 272.495628 275.498675 277.739748 ********** ********** 271.026059 270.928696 282.740427 ********** ********** 270.738646 270.257757 274.982507 279.446786 ********** 210.718654
2004   55    6    0  55.2500  33.244491  -0.000012  -2.290948   0.000000  35.616136  -0.080697 273.145176 275.807136 277.839546 ********** ********** 271.743081 271.132818 282.675296 ********** ********** 271.458019 270.589659 274.948483 279.443638 ********** 210.724340
2004   55    7    0  55.2917  29.679057   0.000306  -1.754199   0.000000  31.449077  -0.015821 273.623563 276.090014 277.939935 ********** ********** 272.178208 271.386381 282.637617 ********** ********** 271.930717 270.965378 274.919952 279.440387 ********** 210.730870
2004   55    8    0  55.3333  26.357389   0.000497  -1.256875   0.000000  27.412248   0.202016 273.962074 276.312898 278.018557 ********** ********** 272.469660 271.652174 282.625335 ********** ********** 272.261854 271.333323 274.897030 279.437060 ********** 210.718217
2004   55    9    0  55.3750  23.364369   0.000658  -0.846365   0.000000  23.664795   0.545939 274.194959 276.473507 278.068058 ********** ********** 272.670631 271.911848 282.634693 ********** ********** 272.499936 271.670761 274.879340 279.433682 ********** 210.672211
2004   55   10    0  55.4167  21.578479   0.000717  -0.575465   0.000000  21.232439   0.921506 274.366062 276.581424 278.086645 ********** ********** 272.844163 272.157808 282.661505 ********** ********** 272.700036 271.970984 274.866305 279.430275 ********** 210.578861
2004   55   11    0  55.4583  25.886753   0.000465  -0.673202   0.000000  25.678127   0.881829 274.509614 276.651613 278.087355 ********** ********** 273.034996 272.388814 282.701975 ********** ********** 272.900462 272.236358 274.857343 279.426860 ********** 210.471790
2004   55   12    0  55.5000  61.867720   0.000061  -2.571076   0.000000  63.977902   0.460894 275.046404 276.767511 278.097918 ********** ********** 274.076192 272.659264 282.754015 ********** ********** 273.789583 272.535802 274.852158 279.423454 ********** 210.397646
2004   55   13    0  55.5417  91.288439  -0.000313  -4.424605   0.000000  95.792245  -0.079202 276.172682 277.090959 278.176789 ********** ********** 275.913571 273.101974 282.823687 ********** ********** 275.434987 273.040226 274.852223 279.420076 ********** 210.388316
2004   55   14    0  55.5833  85.719684  -0.000351  -4.246645   0.000000  90.166339  -0.200010 277.419895 277.607751 278.334697 ********** ********** 277.495120 273.739396 282.923036 ********** ********** 276.976611 273.782327 274.860651 279.416755 ********** 210.408966
2004   55   15    0  55.6250  42.343627  -0.000287  -1.613090   0.000000  44.128192  -0.171475 278.037073 278.088785 278.511457 ********** ********** 277.727910 274.423649 283.057785 ********** ********** 277.407973 274.571487 274.879535 279.413534 ********** 210.429959
2004   55   16    0  55.6667   0.512432  -0.000147   1.194761   0.000000  -0.516239  -0.166090 277.803334 278.290113 278.619927 ********** ********** 276.816030 274.949538 283.218299 ********** ********** 276.757787 275.138159 274.907542 279.410456 ********** 210.448538
2004   55   17    0  55.7083 -30.391822  -0.000167   3.139562   0.000000 -33.374415  -0.156969 276.972893 278.165982 278.622296 ********** ********** 275.383631 275.221076 283.384628 ********** ********** 275.539264 275.358907 274.940537 279.407553 ********** 210.468651
2004   55   18    0  55.7500 -39.518220  -0.000250   3.576648   0.000000 -43.049390  -0.045477 275.944648 277.809225 278.530707 ********** ********** 274.050612 275.243785 283.536419 ********** ********** 274.303962 275.252144 274.973717 279.404834 ********** 210.477210
2004   55   19    0  55.7917 -26.000824  -0.000115   2.417306   0.000000 -28.370541  -0.047589 275.202214 277.399977 278.397421 ********** ********** 273.446643 275.117075 283.660254 ********** ********** 273.641197 274.959207 275.003408 279.402292 ********** 210.482764
2004   55   20    0  55.8333 -17.667241  -0.000032   1.354445   0.000000 -19.039350   0.017665 274.826888 277.095997 278.282550 ********** ********** 273.306399 274.962691 283.753966 ********** ********** 273.419554 274.650644 275.028310 279.399903 ********** 210.484652
2004   55   21    0  55.8750 -12.665849  -0.000135   0.671568   0.000000 -13.458570   0.121153 274.668285 276.914759 278.204863 ********** ********** 273.315032 274.825447 283.822079 ********** ********** 273.364608 274.391518 275.048811 279.397645 ********** 210.473664
2004   55   22    0  55.9167 -15.280800  -0.000147   0.589536   0.000000 -15.946050   0.075714 274.551155 276.812603 278.159586 ********** ********** 273.214606 274.706791 283.870149 ********** ********** 273.246168 274.182272 275.065735 279.395499 ********** 210.461987
2004   55   23    0  55.9583 -14.579247  -0.000168   0.518405   0.000000 -15.068755  -0.028897 274.412141 276.733379 278.130727 ********** ********** 273.044175 274.585182 283.901866 ********** ********** 273.064282 273.990100 275.079615 279.393448 ********** 210.460907
2004   56    0    0  56.0000  -7.124894  -0.000153   0.111879   0.000000  -7.186797  -0.049976 274.356893 276.674419 278.109940 ********** ********** 273.048820 274.468024 283.919563 ********** ********** 273.024476 273.818198 275.090704 279.391478 ********** 210.468588
2004   56    1    0  56.0417  -4.863351   0.000000  -0.057431   0.000000  -4.909918   0.103999 274.394040 276.657014 278.097465 ********** ********** 273.146433 274.379782 283.926693 ********** ********** 273.086870 273.694964 275.099524 279.389577 ********** 210.462051
2004   56    2    0  56.0833 -12.161534  -0.000065   0.361533   0.000000 -12.647701   0.124633 274.335198 276.648472 278.091457 ********** ********** 272.980449 274.304006 283.926828 ********** ********** 272.946945 273.598786 275.106729 279.387735 ********** 210.447977
2004   56    3    0  56.1250  -8.981632  -0.000141   0.300683   0.000000  -9.389420   0.107104 274.239356 276.611733 278.078707 ********** ********** 272.846653 274.212765 283.920664 ********** ********** 272.806618 273.489484 275.112394 279.385945 ********** 210.434614
2004   56    4    0  56.1667 -12.853198  -0.000109   0.458428   0.000000 -13.377841   0.066215 274.151817 276.572070 278.063512 ********** ********** 272.720227 274.121055 283.908574 ********** ********** 272.683167 273.383657 275.116474 279.384198 ********** 210.425372
2004   56    5    0  56.2083 -26.346818  -0.000006   1.183960   0.000000 -27.597777   0.066999 273.885964 276.501054 278.043748 ********** ********** 272.237807 274.003207 283.890895 ********** ********** 272.265661 273.250785 275.118939 279.382488 ********** 210.419084
2004   56    6    0  56.2500 -27.300742   0.000103   1.326208   0.000000 -28.749696   0.122747 273.511567 276.362527 278.001888 ********** ********** 271.714270 273.824306 283.864951 ********** ********** 271.770269 273.044729 275.119096 279.380805 ********** 210.405854
2004   56    7    0  56.2917 -21.425900   0.000335   0.938674   0.000000 -22.514214   0.149641 273.236631 276.208297 277.947830 ********** ********** 271.455305 273.614490 283.828226 ********** ********** 271.485146 272.802834 275.116162 279.379137 ********** 210.393667
2004   56    8    0  56.3333 -13.981112   0.000337   0.470586   0.000000 -14.803012   0.351313 273.086351 276.087635 277.894033 ********** ********** 271.365493 273.411549 283.781555 ********** ********** 271.360116 272.576449 275.110066 279.377469 ********** 210.357298
2004   56    9    0  56.3750  13.377913  -0.000026  -1.029597   0.000000  14.256258   0.151252 273.253547 276.043269 277.861075 ********** ********** 271.846119 273.258608 283.728163 ********** ********** 271.716585 272.419324 275.101345 279.375789 ********** 210.331187
2004   56   10    0  56.4167  52.040983  -0.000141  -3.187477   0.000000  55.221626   0.006834 273.987746 276.182203 277.881324 ********** ********** 273.185700 273.256753 283.676229 ********** ********** 272.848961 272.455966 275.091712 279.374087 ********** 210.324977
2004   56   11    0  56.4583  74.219580  -0.000012  -4.527693   0.000000  78.817438  -0.070165 275.230358 276.571128 277.982123 ********** ********** 275.046296 273.494765 283.640349 ********** ********** 274.528491 272.795618 275.084567 279.372367 ********** 210.331048
2004   56   12    0  56.5000  40.329106   0.000076  -2.528833   0.000000  42.909035  -0.051095 276.097539 277.064156 278.143379 ********** ********** 275.711913 273.901176 283.635172 ********** ********** 275.316579 273.346006 275.083765 279.370647 ********** 210.338029
2004   56   13    0  56.5417  28.840222   0.000064  -1.133381   0.000000  29.961577   0.012027 276.381209 277.387831 278.274284 ********** ********** 275.647311 274.271989 283.660687 ********** ********** 275.382285 273.833896 275.090208 279.368960 ********** 210.340612
2004   56   14    0  56.5833  30.226427   0.000269  -0.828362   0.000000  30.901587   0.153201 276.569689 277.562301 278.344704 ********** ********** 275.801794 274.587859 283.707764 ********** ********** 275.561318 274.221779 275.102417 279.367335 ********** 210.328415
2004   56   15    0  56.6250  14.784787   0.000099   0.071367   0.000000  14.559506   0.153914 276.581107 277.655813 278.381368 ********** ********** 275.656705 274.864191 283.770064 ********** ********** 275.502711 274.538083 275.119218 279.365793 ********** 210.307769
2004   56   16    0  56.6667  16.377174  -0.000216   0.019774   0.000000  16.380657  -0.023258 276.548314 277.671624 278.393416 ********** ********** 275.636151 275.077623 283.840971 ********** ********** 275.496006 274.759336 275.139315 279.364353 ********** 210.304282
2004   56   17    0  56.7083 -10.820977  -0.000108   1.222746   0.000000 -12.019307  -0.024415 276.354477 277.652062 278.394162 ********** ********** 275.241436 275.243839 283.915502 ********** ********** 275.201524 274.912431 275.161621 279.363026 ********** 210.308845
2004   56   18    0  56.7500 -51.765721  -0.000038   3.441932   0.000000 -55.218632   0.010979 275.531635 277.471893 278.356980 ********** ********** 273.768073 275.253632 283.986361 ********** ********** 273.960255 274.869147 275.184536 279.361816 ********** 210.306371
2004   56   19    0  56.7917 -48.027798   0.000161   3.299040   0.000000 -51.274668  -0.052170 274.546605 277.090404 278.252397 ********** ********** 272.542813 275.046562 284.038860 ********** ********** 272.781833 274.551058 275.204601 279.360720 ********** 210.314050
2004   56   20    0  56.8333 -37.070162   0.000222   2.332835   0.000000 -39.535882   0.132885 273.853618 276.695779 278.116410 ********** ********** 271.942878 274.741272 284.063542 ********** ********** 272.126610 274.115506 275.219052 279.359715 ********** 210.302602
2004   56   21    0  56.8750 -18.507595   0.000006   0.807942   0.000000 -19.271774  -0.043763 273.606435 276.417668 278.006164 ********** ********** 272.017462 274.443758 284.061125 ********** ********** 272.072570 273.708865 275.227342 279.358774 ********** 210.299889
2004   56   22    0  56.9167 -25.401082  -0.000102   0.767319   0.000000 -26.028500  -0.139901 273.465461 276.279628 277.949384 ********** ********** 271.896211 274.201378 284.039031 ********** ********** 271.938571 273.398034 275.230615 279.357872 ********** 210.313290
2004   56   23    0  56.9583 -14.587748  -0.000205   0.201755   0.000000 -14.665486  -0.124017 273.372489 276.188760 277.917212 ********** ********** 271.854941 273.974560 284.002718 ********** ********** 271.849903 273.127845 275.229873 279.356986 ********** 210.328869
2004   57    0    0  57.0000 -10.432014  -0.000313  -0.120838   0.000000 -10.225973  -0.085203 273.430857 276.161406 277.902707 ********** ********** 272.006574 273.795228 283.956562 ********** ********** 271.949614 272.930237 275.225905 279.356100 ********** 210.339654
2004   57    1    0  57.0417 -28.702502  -0.000352   0.829673   0.000000 -29.446950  -0.085225 273.307072 276.149641 277.902220 ********** ********** 271.659353 273.638668 283.905450 ********** ********** 271.667946 272.773524 275.219710 279.355203 ********** 210.349726
2004   57    2    0  57.0833 -42.979044  -0.000547   1.787928   0.000000 -44.708606  -0.058366 272.858486 276.042746 277.881325 ********** ********** 270.853331 273.418694 283.848696 ********** ********** 270.956109 272.543995 275.211162 279.354285 ********** 210.357302
2004   57    3    0  57.1250 -44.981299  -0.000746   1.970913   0.000000 -46.864376  -0.087837 272.308899 275.836427 277.825027 ********** ********** 270.100429 273.114432 283.781142 ********** ********** 270.236358 272.210041 275.198997 279.353332 ********** 210.364791
2004   57    4    0  57.1667 -44.770258  -0.000580   1.826966   0.000000 -46.423952  -0.173272 271.805001 275.598377 277.752814 ********** ********** 269.501736 272.759282 283.699272 ********** ********** 269.639736 271.816532 275.182130 279.352328 ********** 210.382341
2004   57    5    0  57.2083 -40.783198  -0.000427   1.450041   0.000000 -42.092663  -0.140577 271.402364 275.374980 277.680264 ********** ********** 269.077119 272.383372 283.602569 ********** ********** 269.193668 271.405968 275.160119 279.351249 ********** 210.400037
2004   57    6    0  57.2500 -37.369589  -0.000232   1.102242   0.000000 -38.345033  -0.126798 271.107112 275.192119 277.617685 ********** ********** 268.778230 272.013355 283.492788 ********** ********** 268.869213 271.013934 275.133074 279.350075 ********** 210.414437
2004   57    7    0  57.2917 -31.271574   0.000360   0.711335   0.000000 -31.894024  -0.088885 270.893694 275.051075 277.569272 ********** ********** 268.563977 271.661226 283.372890 ********** ********** 268.627583 270.655313 275.101456 279.348784 ********** 210.428907
2004   57    8    0  57.3333  -9.157175   0.000945  -0.432041   0.000000  -8.836331   0.111198 270.927786 274.973366 277.532512 ********** ********** 268.796581 271.356728 283.246490 ********** ********** 268.762860 270.363838 275.065945 279.347359 ********** 210.422965
2004   57    9    0  57.3750  24.185188   0.001553  -2.185647   0.000000  26.081046   0.289789 271.406849 275.034724 277.528957 ********** ********** 269.712802 271.177036 283.120723 ********** ********** 269.513994 270.233157 275.028071 279.345787 ********** 210.402386
2004   57   10    0  57.4167  72.024714   0.001424  -4.583619   0.000000  75.934306   0.674026 272.499090 275.313016 277.576058 ********** ********** 271.516335 271.214316 283.007961 ********** ********** 271.077578 270.374893 274.990725 279.344064 ********** 210.334253
2004   57   11    0  57.4583 125.694222   0.000538  -7.293300   0.000000 132.518303   0.469220 274.325292 275.886186 277.713635 ********** ********** 274.296500 271.573376 282.926130 ********** ********** 273.565167 270.912856 274.958352 279.342203 ********** 210.272099
2004   57   12    0  57.5000 154.905482   0.000189  -8.641795   0.000000 163.244696   0.302581 276.666661 276.773210 277.961568 ********** ********** 277.483605 272.318222 282.897396 ********** ********** 276.539080 271.917553 274.936775 279.340240 ********** 210.227742
2004   57   13    0  57.5417 129.514053  -0.000096  -6.740033   0.000000 136.315015  -0.060929 278.640046 277.785138 278.289819 ********** ********** 279.506948 273.344806 282.940268 ********** ********** 278.650035 273.247453 274.931550 279.338236 ********** 210.220624
2004   57   14    0  57.5833  95.809479  -0.000370  -4.003792   0.000000 100.125795  -0.312524 279.823209 278.619099 278.600002 ********** ********** 280.327398 274.416276 283.056179 ********** ********** 279.676811 274.584982 274.944735 279.336271 ********** 210.245303
2004   57   15    0  57.6250  41.612858  -0.000625  -0.336208   0.000000  42.552239  -0.603173 279.999271 279.108511 278.823497 ********** ********** 279.736668 275.346340 283.230692 ********** ********** 279.424010 275.685791 274.974538 279.334424 ********** 210.302833
