%iy	id	it	imin	Q*	QH	QE	Qs	Qf	Wind	RH	Td	press	rain	Kdn	snow	ldown	fcld	wuh	xsmd	lai_hr	Kdiff	Kdir	Wd
2015	199	10	0	112.07	-999	-999	-999	-999	2.99	90.2	20.22	98.77	0	146.34	-999	417.92	-999	-999	-999	-999	-999	-999	32.04
2015	199	10	30	115.49	-999	-999	-999	-999	2.47	88.73	20.39	98.72	0	154.53	-999	418.51	-999	-999	-999	-999	-999	-999	36.88
2015	199	11	0	218.53	-999	-999	-999	-999	1.77	87.71	21.19	98.69	0	321.34	-999	404.51	-999	-999	-999	-999	-999	-999	42.69
2015	199	11	30	340.56	-999	-999	-999	-999	1.29	80.23	22.52	98.67	0	519.07	-999	390.62	-999	-999	-999	-999	-999	-999	61.16
2015	199	12	0	387.95	-999	-999	-999	-999	2.47	72.51	23.74	98.63	0	597.94	-999	389.4	-999	-999	-999	-999	-999	-999	108.23
2015	199	12	30	548.7	-999	-999	-999	-999	3.16	65.43	24.84	98.6	0	849.32	-999	376.61	-999	-999	-999	-999	-999	-999	71.29
2015	199	13	0	536.01	-999	-999	-999	-999	2.68	60.07	26.29	98.59	0	868.9	-999	375.62	-999	-999	-999	-999	-999	-999	76.59
2015	199	13	30	495.29	-999	-999	-999	-999	1.89	55.43	27.11	98.56	0	838.1	-999	379.73	-999	-999	-999	-999	-999	-999	78.4
2015	199	14	0	456.43	-999	-999	-999	-999	1.71	50.44	27.95	98.51	0	797.22	-999	382.57	-999	-999	-999	-999	-999	-999	252.48
2015	199	14	30	410.16	-999	-999	-999	-999	1.36	49.63	28.58	98.45	0	739.58	-999	386.6	-999	-999	-999	-999	-999	-999	350.08
2015	199	15	0	361.65	-999	-999	-999	-999	1.69	48.82	29.09	98.42	0	671.43	-999	387.83	-999	-999	-999	-999	-999	-999	94.7
2015	199	15	30	309.7	-999	-999	-999	-999	1.46	47.51	29.21	98.4	0	599.63	-999	387.9	-999	-999	-999	-999	-999	-999	95.1
2015	199	16	0	252.38	-999	-999	-999	-999	0.92	45.37	29.56	98.4	0	522.32	-999	388.64	-999	-999	-999	-999	-999	-999	241.54
2015	199	16	30	190.21	-999	-999	-999	-999	1.47	44.32	29.72	98.37	0	426.12	-999	388.51	-999	-999	-999	-999	-999	-999	11.12
2015	199	17	0	137.66	-999	-999	-999	-999	1.88	44.81	29.65	98.32	0	340.79	-999	388.9	-999	-999	-999	-999	-999	-999	347.94
2015	199	17	30	40.35	-999	-999	-999	-999	1.26	47.72	28.89	98.28	0	182.55	-999	386.44	-999	-999	-999	-999	-999	-999	348.85
2015	199	18	0	28.26	-999	-999	-999	-999	0.63	54.73	27.87	98.28	0	166.06	-999	383.17	-999	-999	-999	-999	-999	-999	224.52
2015	199	18	30	-23.81	-999	-999	-999	-999	0.47	64.96	25.63	98.32	0	51.99	-999	384.91	-999	-999	-999	-999	-999	-999	87.74
2015	199	19	0	-37.8	-999	-999	-999	-999	0.92	64.65	24.62	98.29	0	17.28	-999	380.08	-999	-999	-999	-999	-999	-999	131.53
2015	199	19	30	-46.13	-999	-999	-999	-999	1.11	68.64	23.89	98.27	0	2.11	-999	379.01	-999	-999	-999	-999	-999	-999	42.17
2015	199	20	0	-48.75	-999	-999	-999	-999	2.33	62.49	24.28	98.28	0	0	-999	377.72	-999	-999	-999	-999	-999	-999	48.3
2015	199	20	30	-37.93	-999	-999	-999	-999	2.58	65.54	23.64	98.28	0	0	-999	389.42	-999	-999	-999	-999	-999	-999	34.51
