#iy	id	it	imin	Tiair	Tsurf	Troof	Troad	Twall	Twall_n	Twall_e	Twall_s	Twall_w
2015	233	14	0	23.3	36.78	36.78	36.78	36.78	36.78	36.78	36.78	36.78
2015	233	14	30	23.35	31.87	31.87	31.87	31.87	31.87	31.87	31.87	31.87
2015	233	15	0	23.45	35.57	35.57	35.57	35.57	35.57	35.57	35.57	35.57
2015	233	15	30	23.42	31.29	31.29	31.29	31.29	31.29	31.29	31.29	31.29
2015	233	16	0	23.48	24.86	24.86	24.86	24.86	24.86	24.86	24.86	24.86
2015	233	16	30	23.44	31.13	31.13	31.13	31.13	31.13	31.13	31.13	31.13
2015	233	17	0	23.43	29.10	29.10	29.10	29.10	29.10	29.10	29.10	29.10
2015	233	17	30	23.38	28.07	28.07	28.07	28.07	28.07	28.07	28.07	28.07
2015	233	18	0	23.27	26.02	26.02	26.02	26.02	26.02	26.02	26.02	26.02
2015	233	18	30	23.11	23.02	23.02	23.02	23.02	23.02	23.02	23.02	23.02
2015	233	19	0	22.95	20.37	20.37	20.37	20.37	20.37	20.37	20.37	20.37
2015	233	19	30	22.81	18.66	18.66	18.66	18.66	18.66	18.66	18.66	18.66
2015	233	20	0	22.71	16.60	16.60	16.60	16.60	16.60	16.60	16.60	16.60
2015	233	20	30	22.46	14.95	14.95	14.95	14.95	14.95	14.95	14.95	14.95
2015	233	21	0	22.32	14.48	14.48	14.48	14.48	14.48	14.48	14.48	14.48
2015	233	21	30	22.13	16.03	16.03	16.03	16.03	16.03	16.03	16.03	16.03
2015	233	22	0	21.93	15.77	15.77	15.77	15.77	15.77	15.77	15.77	15.77
2015	233	22	30	21.75	15.82	15.82	15.82	15.82	15.82	15.82	15.82	15.82
2015	233	23	0	21.63	13.25	13.25	13.25	13.25	13.25	13.25	13.25	13.25
2015	233	23	30	21.44	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
2015	234	0	0	21.3	11.33	11.33	11.33	11.33	11.33	11.33	11.33	11.33
2015	234	0	30	21.21	10.95	10.95	10.95	10.95	10.95	10.95	10.95	10.95
2015	234	1	0	21.13	11.32	11.32	11.32	11.32	11.32	11.32	11.32	11.32
2015	234	1	30	21.01	10.44	10.44	10.44	10.44	10.44	10.44	10.44	10.44
2015	234	2	0	20.88	11.21	11.21	11.21	11.21	11.21	11.21	11.21	11.21
2015	234	2	30	20.76	12.52	12.52	12.52	12.52	12.52	12.52	12.52	12.52
2015	234	3	0	20.71	12.20	12.20	12.20	12.20	12.20	12.20	12.20	12.20
2015	234	3	30	20.61	11.92	11.92	11.92	11.92	11.92	11.92	11.92	11.92
2015	234	4	0	20.56	11.80	11.80	11.80	11.80	11.80	11.80	11.80	11.80
2015	234	4	30	20.5	11.85	11.85	11.85	11.85	11.85	11.85	11.85	11.85
2015	234	5	0	20.48	11.68	11.68	11.68	11.68	11.68	11.68	11.68	11.68
2015	234	5	30	20.51	11.57	11.57	11.57	11.57	11.57	11.57	11.57	11.57
2015	234	6	0	20.56	11.27	11.27	11.27	11.27	11.27	11.27	11.27	11.27
2015	234	6	30	20.73	11.58	11.58	11.58	11.58	11.58	11.58	11.58	11.58
2015	234	7	0	20.92	12.41	12.41	12.41	12.41	12.41	12.41	12.41	12.41
2015	234	7	30	21.12	15.47	15.47	15.47	15.47	15.47	15.47	15.47	15.47
2015	234	8	0	21.38	18.57	18.57	18.57	18.57	18.57	18.57	18.57	18.57
2015	234	8	30	21.71	21.43	21.43	21.43	21.43	21.43	21.43	21.43	21.43
2015	234	9	0	21.99	23.63	23.63	23.63	23.63	23.63	23.63	23.63	23.63
2015	234	9	30	22.27	26.34	26.34	26.34	26.34	26.34	26.34	26.34	26.34
2015	234	10	0	22.45	29.02	29.02	29.02	29.02	29.02	29.02	29.02	29.02
2015	234	10	30	22.71	31.12	31.12	31.12	31.12	31.12	31.12	31.12	31.12
2015	234	11	0	22.83	33.09	33.09	33.09	33.09	33.09	33.09	33.09	33.09
2015	234	11	30	23.09	34.74	34.74	34.74	34.74	34.74	34.74	34.74	34.74
2015	234	12	0	23.24	35.78	35.78	35.78	35.78	35.78	35.78	35.78	35.78
2015	234	12	30	23.36	36.69	36.69	36.69	36.69	36.69	36.69	36.69	36.69
2015	234	13	0	23.49	37.20	37.20	37.20	37.20	37.20	37.20	37.20	37.20
2015	234	13	30	23.63	37.40	37.40	37.40	37.40	37.40	37.40	37.40	37.40
2015	234	14	0	23.69	37.45	37.45	37.45	37.45	37.45	37.45	37.45	37.45
2015	234	14	30	23.72	37.14	37.14	37.14	37.14	37.14	37.14	37.14	37.14
2015	234	15	0	23.74	36.63	36.63	36.63	36.63	36.63	36.63	36.63	36.63
2015	234	15	30	23.87	35.51	35.51	35.51	35.51	35.51	35.51	35.51	35.51
2015	234	16	0	23.79	34.35	34.35	34.35	34.35	34.35	34.35	34.35	34.35
2015	234	16	30	23.8	32.55	32.55	32.55	32.55	32.55	32.55	32.55	32.55
2015	234	17	0	23.81	30.85	30.85	30.85	30.85	30.85	30.85	30.85	30.85
2015	234	17	30	23.73	28.86	28.86	28.86	28.86	28.86	28.86	28.86	28.86
2015	234	18	0	23.64	26.73	26.73	26.73	26.73	26.73	26.73	26.73	26.73
2015	234	18	30	23.49	24.40	24.40	24.40	24.40	24.40	24.40	24.40	24.40
2015	234	19	0	23.32	21.72	21.72	21.72	21.72	21.72	21.72	21.72	21.72
2015	234	19	30	23.09	18.72	18.72	18.72	18.72	18.72	18.72	18.72	18.72
2015	234	20	0	22.91	17.08	17.08	17.08	17.08	17.08	17.08	17.08	17.08
2015	234	20	30	22.67	16.18	16.18	16.18	16.18	16.18	16.18	16.18	16.18
2015	234	21	0	22.51	15.76	15.76	15.76	15.76	15.76	15.76	15.76	15.76
2015	234	21	30	22.33	15.21	15.21	15.21	15.21	15.21	15.21	15.21	15.21
2015	234	22	0	22.16	15.18	15.18	15.18	15.18	15.18	15.18	15.18	15.18
2015	234	22	30	22	14.78	14.78	14.78	14.78	14.78	14.78	14.78	14.78
2015	234	23	0	21.88	14.90	14.90	14.90	14.90	14.90	14.90	14.90	14.90
2015	234	23	30	21.75	14.89	14.89	14.89	14.89	14.89	14.89	14.89	14.89
2015	235	0	0	21.64	14.45	14.45	14.45	14.45	14.45	14.45	14.45	14.45
2015	235	0	30	21.54	12.52	12.52	12.52	12.52	12.52	12.52	12.52	12.52
2015	235	1	0	21.42	12.40	12.40	12.40	12.40	12.40	12.40	12.40	12.40
2015	235	1	30	21.32	13.46	13.46	13.46	13.46	13.46	13.46	13.46	13.46
2015	235	2	0	21.21	14.05	14.05	14.05	14.05	14.05	14.05	14.05	14.05
2015	235	2	30	21.14	13.44	13.44	13.44	13.44	13.44	13.44	13.44	13.44
2015	235	3	0	21.05	13.57	13.57	13.57	13.57	13.57	13.57	13.57	13.57
2015	235	3	30	21.02	13.54	13.54	13.54	13.54	13.54	13.54	13.54	13.54
2015	235	4	0	20.95	13.75	13.75	13.75	13.75	13.75	13.75	13.75	13.75
2015	235	4	30	21	14.03	14.03	14.03	14.03	14.03	14.03	14.03	14.03
2015	235	5	0	20.98	14.19	14.19	14.19	14.19	14.19	14.19	14.19	14.19
2015	235	5	30	21.01	14.32	14.32	14.32	14.32	14.32	14.32	14.32	14.32
2015	235	6	0	21.06	14.19	14.19	14.19	14.19	14.19	14.19	14.19	14.19
2015	235	6	30	21.25	15.10	15.10	15.10	15.10	15.10	15.10	15.10	15.10
2015	235	7	0	21.41	15.37	15.37	15.37	15.37	15.37	15.37	15.37	15.37
2015	235	7	30	21.64	17.68	17.68	17.68	17.68	17.68	17.68	17.68	17.68
2015	235	8	0	21.86	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45
2015	235	8	30	22.02	22.81	22.81	22.81	22.81	22.81	22.81	22.81	22.81
2015	235	9	0	21.83	23.30	23.30	23.30	23.30	23.30	23.30	23.30	23.30
2015	235	9	30	21.51	23.92	23.92	23.92	23.92	23.92	23.92	23.92	23.92
2015	235	10	0	21.62	20.05	20.05	20.05	20.05	20.05	20.05	20.05	20.05
2015	235	10	30	21.8	18.01	18.01	18.01	18.01	18.01	18.01	18.01	18.01
2015	235	11	0	21.87	20.31	20.31	20.31	20.31	20.31	20.31	20.31	20.31
2015	235	11	30	22.03	20.46	20.46	20.46	20.46	20.46	20.46	20.46	20.46
2015	235	12	0	22.15	19.48	19.48	19.48	19.48	19.48	19.48	19.48	19.48
2015	235	12	30	22.19	20.54	20.54	20.54	20.54	20.54	20.54	20.54	20.54
2015	235	13	0	22.15	20.33	20.33	20.33	20.33	20.33	20.33	20.33	20.33
2015	235	13	30	21.99	19.74	19.74	19.74	19.74	19.74	19.74	19.74	19.74
2015	235	14	0	22.05	18.55	18.55	18.55	18.55	18.55	18.55	18.55	18.55
2015	235	14	30	22.1	18.77	18.77	18.77	18.77	18.77	18.77	18.77	18.77
2015	235	15	0	22.08	19.69	19.69	19.69	19.69	19.69	19.69	19.69	19.69
2015	235	15	30	22.09	19.74	19.74	19.74	19.74	19.74	19.74	19.74	19.74
2015	235	16	0	22.08	18.90	18.90	18.90	18.90	18.90	18.90	18.90	18.90
2015	235	16	30	22.09	19.06	19.06	19.06	19.06	19.06	19.06	19.06	19.06
2015	235	17	0	22.1	18.74	18.74	18.74	18.74	18.74	18.74	18.74	18.74
2015	235	17	30	22.05	18.32	18.32	18.32	18.32	18.32	18.32	18.32	18.32
2015	235	18	0	22.06	18.12	18.12	18.12	18.12	18.12	18.12	18.12	18.12
2015	235	18	30	22	18.61	18.61	18.61	18.61	18.61	18.61	18.61	18.61
2015	235	19	0	21.94	17.83	17.83	17.83	17.83	17.83	17.83	17.83	17.83
2015	235	19	30	21.89	17.53	17.53	17.53	17.53	17.53	17.53	17.53	17.53
2015	235	20	0	21.85	17.14	17.14	17.14	17.14	17.14	17.14	17.14	17.14
2015	235	20	30	21.79	17.21	17.21	17.21	17.21	17.21	17.21	17.21	17.21
2015	235	21	0	21.74	17.21	17.21	17.21	17.21	17.21	17.21	17.21	17.21
2015	235	21	30	21.66	17.18	17.18	17.18	17.18	17.18	17.18	17.18	17.18
2015	235	22	0	21.6	16.91	16.91	16.91	16.91	16.91	16.91	16.91	16.91
2015	235	22	30	21.53	16.84	16.84	16.84	16.84	16.84	16.84	16.84	16.84
2015	235	23	0	21.47	16.80	16.80	16.80	16.80	16.80	16.80	16.80	16.80
2015	235	23	30	21.44	16.79	16.79	16.79	16.79	16.79	16.79	16.79	16.79
2015	236	0	0	21.37	16.76	16.76	16.76	16.76	16.76	16.76	16.76	16.76
2015	236	0	30	21.33	16.67	16.67	16.67	16.67	16.67	16.67	16.67	16.67
2015	236	1	0	21.29	16.64	16.64	16.64	16.64	16.64	16.64	16.64	16.64
2015	236	1	30	21.23	16.71	16.71	16.71	16.71	16.71	16.71	16.71	16.71
2015	236	2	0	21.2	16.79	16.79	16.79	16.79	16.79	16.79	16.79	16.79
2015	236	2	30	21.18	16.66	16.66	16.66	16.66	16.66	16.66	16.66	16.66
2015	236	3	0	21.18	16.62	16.62	16.62	16.62	16.62	16.62	16.62	16.62
2015	236	3	30	21.19	16.67	16.67	16.67	16.67	16.67	16.67	16.67	16.67
2015	236	4	0	21.17	16.65	16.65	16.65	16.65	16.65	16.65	16.65	16.65
2015	236	4	30	21.18	16.65	16.65	16.65	16.65	16.65	16.65	16.65	16.65
2015	236	5	0	21.17	16.64	16.64	16.64	16.64	16.64	16.64	16.64	16.64
2015	236	5	30	21.21	16.71	16.71	16.71	16.71	16.71	16.71	16.71	16.71
2015	236	6	0	21.23	16.68	16.68	16.68	16.68	16.68	16.68	16.68	16.68
2015	236	6	30	21.26	16.65	16.65	16.65	16.65	16.65	16.65	16.65	16.65
2015	236	7	0	21.3	16.74	16.74	16.74	16.74	16.74	16.74	16.74	16.74
2015	236	7	30	21.33	17.39	17.39	17.39	17.39	17.39	17.39	17.39	17.39
2015	236	8	0	21.4	17.76	17.76	17.76	17.76	17.76	17.76	17.76	17.76
2015	236	8	30	21.44	17.92	17.92	17.92	17.92	17.92	17.92	17.92	17.92
2015	236	9	0	21.54	18.62	18.62	18.62	18.62	18.62	18.62	18.62	18.62
2015	236	9	30	21.65	18.93	18.93	18.93	18.93	18.93	18.93	18.93	18.93
2015	236	10	0	21.82	19.82	19.82	19.82	19.82	19.82	19.82	19.82	19.82
2015	236	10	30	21.98	20.35	20.35	20.35	20.35	20.35	20.35	20.35	20.35
2015	236	11	0	22.21	21.50	21.50	21.50	21.50	21.50	21.50	21.50	21.50
2015	236	11	30	22.22	25.21	25.21	25.21	25.21	25.21	25.21	25.21	25.21
2015	236	12	0	22.15	22.64	22.64	22.64	22.64	22.64	22.64	22.64	22.64
2015	236	12	30	21.82	20.79	20.79	20.79	20.79	20.79	20.79	20.79	20.79
2015	236	13	0	21.82	19.73	19.73	19.73	19.73	19.73	19.73	19.73	19.73
2015	236	13	30	21.75	18.86	18.86	18.86	18.86	18.86	18.86	18.86	18.86
2015	236	14	0	21.64	18.15	18.15	18.15	18.15	18.15	18.15	18.15	18.15
2015	236	14	30	21.74	16.87	16.87	16.87	16.87	16.87	16.87	16.87	16.87
2015	236	15	0	21.73	16.21	16.21	16.21	16.21	16.21	16.21	16.21	16.21
2015	236	15	30	21.64	16.98	16.98	16.98	16.98	16.98	16.98	16.98	16.98
2015	236	16	0	21.57	16.21	16.21	16.21	16.21	16.21	16.21	16.21	16.21
2015	236	16	30	21.55	16.15	16.15	16.15	16.15	16.15	16.15	16.15	16.15
2015	236	17	0	21.57	16.12	16.12	16.12	16.12	16.12	16.12	16.12	16.12
2015	236	17	30	21.55	15.98	15.98	15.98	15.98	15.98	15.98	15.98	15.98
2015	236	18	0	21.51	15.93	15.93	15.93	15.93	15.93	15.93	15.93	15.93
2015	236	18	30	21.51	15.42	15.42	15.42	15.42	15.42	15.42	15.42	15.42
2015	236	19	0	21.56	15.45	15.45	15.45	15.45	15.45	15.45	15.45	15.45
2015	236	19	30	21.45	15.16	15.16	15.16	15.16	15.16	15.16	15.16	15.16
2015	236	20	0	21.4	14.11	14.11	14.11	14.11	14.11	14.11	14.11	14.11
2015	236	20	30	21.37	13.72	13.72	13.72	13.72	13.72	13.72	13.72	13.72
2015	236	21	0	21.25	13.19	13.19	13.19	13.19	13.19	13.19	13.19	13.19
2015	236	21	30	21.19	13.20	13.20	13.20	13.20	13.20	13.20	13.20	13.20
2015	236	22	0	21.2	13.12	13.12	13.12	13.12	13.12	13.12	13.12	13.12
2015	236	22	30	21.4	12.73	12.73	12.73	12.73	12.73	12.73	12.73	12.73
2015	236	23	0	21.41	13.03	13.03	13.03	13.03	13.03	13.03	13.03	13.03
2015	236	23	30	21.34	12.88	12.88	12.88	12.88	12.88	12.88	12.88	12.88
2015	237	0	0	21.24	11.26	11.26	11.26	11.26	11.26	11.26	11.26	11.26
2015	237	0	30	21.17	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89
2015	237	1	0	21.03	11.45	11.45	11.45	11.45	11.45	11.45	11.45	11.45
2015	237	1	30	20.92	12.64	12.64	12.64	12.64	12.64	12.64	12.64	12.64
2015	237	2	0	20.85	11.64	11.64	11.64	11.64	11.64	11.64	11.64	11.64
2015	237	2	30	20.78	11.85	11.85	11.85	11.85	11.85	11.85	11.85	11.85
2015	237	3	0	20.71	11.76	11.76	11.76	11.76	11.76	11.76	11.76	11.76
2015	237	3	30	20.69	11.12	11.12	11.12	11.12	11.12	11.12	11.12	11.12
2015	237	4	0	20.62	10.26	10.26	10.26	10.26	10.26	10.26	10.26	10.26
2015	237	4	30	20.57	9.43	9.43	9.43	9.43	9.43	9.43	9.43	9.43
2015	237	5	0	20.47	11.72	11.72	11.72	11.72	11.72	11.72	11.72	11.72
2015	237	5	30	20.46	11.53	11.53	11.53	11.53	11.53	11.53	11.53	11.53
2015	237	6	0	20.5	10.76	10.76	10.76	10.76	10.76	10.76	10.76	10.76
2015	237	6	30	20.65	10.03	10.03	10.03	10.03	10.03	10.03	10.03	10.03
2015	237	7	0	20.69	11.19	11.19	11.19	11.19	11.19	11.19	11.19	11.19
2015	237	7	30	20.78	14.12	14.12	14.12	14.12	14.12	14.12	14.12	14.12
2015	237	8	0	20.85	15.53	15.53	15.53	15.53	15.53	15.53	15.53	15.53
2015	237	8	30	20.92	17.81	17.81	17.81	17.81	17.81	17.81	17.81	17.81
2015	237	9	0	21.12	17.25	17.25	17.25	17.25	17.25	17.25	17.25	17.25
2015	237	9	30	21.25	20.55	20.55	20.55	20.55	20.55	20.55	20.55	20.55
2015	237	10	0	21.31	21.74	21.74	21.74	21.74	21.74	21.74	21.74	21.74
2015	237	10	30	21.5	22.91	22.91	22.91	22.91	22.91	22.91	22.91	22.91
2015	237	11	0	21.63	24.59	24.59	24.59	24.59	24.59	24.59	24.59	24.59
2015	237	11	30	21.76	25.89	25.89	25.89	25.89	25.89	25.89	25.89	25.89
2015	237	12	0	21.94	26.82	26.82	26.82	26.82	26.82	26.82	26.82	26.82
2015	237	12	30	22.12	27.78	27.78	27.78	27.78	27.78	27.78	27.78	27.78
2015	237	13	0	22.18	28.60	28.60	28.60	28.60	28.60	28.60	28.60	28.60
2015	237	13	30	22.32	28.78	28.78	28.78	28.78	28.78	28.78	28.78	28.78
2015	237	14	0	22.41	29.10	29.10	29.10	29.10	29.10	29.10	29.10	29.10
2015	237	14	30	22.51	28.93	28.93	28.93	28.93	28.93	28.93	28.93	28.93
2015	237	15	0	22.53	28.66	28.66	28.66	28.66	28.66	28.66	28.66	28.66
2015	237	15	30	22.59	27.70	27.70	27.70	27.70	27.70	27.70	27.70	27.70
2015	237	16	0	22.6	26.80	26.80	26.80	26.80	26.80	26.80	26.80	26.80
2015	237	16	30	22.62	25.55	25.55	25.55	25.55	25.55	25.55	25.55	25.55
2015	237	17	0	22.62	24.60	24.60	24.60	24.60	24.60	24.60	24.60	24.60
2015	237	17	30	22.59	23.21	23.21	23.21	23.21	23.21	23.21	23.21	23.21
2015	237	18	0	22.51	21.39	21.39	21.39	21.39	21.39	21.39	21.39	21.39
2015	237	18	30	22.41	19.53	19.53	19.53	19.53	19.53	19.53	19.53	19.53
2015	237	19	0	22.29	16.16	16.16	16.16	16.16	16.16	16.16	16.16	16.16
2015	237	19	30	22.13	13.54	13.54	13.54	13.54	13.54	13.54	13.54	13.54
2015	237	20	0	21.88	12.26	12.26	12.26	12.26	12.26	12.26	12.26	12.26
2015	237	20	30	21.59	12.48	12.48	12.48	12.48	12.48	12.48	12.48	12.48
2015	237	21	0	21.46	13.33	13.33	13.33	13.33	13.33	13.33	13.33	13.33
2015	237	21	30	21.39	13.04	13.04	13.04	13.04	13.04	13.04	13.04	13.04
2015	237	22	0	21.23	12.77	12.77	12.77	12.77	12.77	12.77	12.77	12.77
2015	237	22	30	21.03	12.56	12.56	12.56	12.56	12.56	12.56	12.56	12.56
2015	237	23	0	20.95	12.26	12.26	12.26	12.26	12.26	12.26	12.26	12.26
2015	237	23	30	20.82	12.03	12.03	12.03	12.03	12.03	12.03	12.03	12.03
2015	238	0	0	20.75	11.78	11.78	11.78	11.78	11.78	11.78	11.78	11.78
2015	238	0	30	20.59	11.60	11.60	11.60	11.60	11.60	11.60	11.60	11.60
2015	238	1	0	20.48	11.36	11.36	11.36	11.36	11.36	11.36	11.36	11.36
2015	238	1	30	20.4	11.19	11.19	11.19	11.19	11.19	11.19	11.19	11.19
2015	238	2	0	20.35	11.08	11.08	11.08	11.08	11.08	11.08	11.08	11.08
2015	238	2	30	20.28	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
2015	238	3	0	20.19	10.82	10.82	10.82	10.82	10.82	10.82	10.82	10.82
2015	238	3	30	20.18	10.82	10.82	10.82	10.82	10.82	10.82	10.82	10.82
2015	238	4	0	20.18	10.76	10.76	10.76	10.76	10.76	10.76	10.76	10.76
